,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
2882,2023-01-04,Georgia,Auburn,76.0,64.0,,1,1,0
2883,2023-01-04,High Point,UNC Asheville,72.0,76.0,,1,0,0
2884,2023-01-04,Duquesne,VCU,79.0,70.0,,1,1,0
2885,2023-01-04,Alabama A&M,Mississippi Valley St.,75.0,68.0,,1,1,0
2886,2023-01-04,Winthrop,Presbyterian,82.0,72.0,,1,1,0
2887,2023-01-04,Charleston Southern,Longwood,74.0,79.0,,1,0,0
2888,2023-01-04,Southern Illinois,Drake,53.0,49.0,,1,1,0
2889,2023-01-04,Illinois Chicago,Belmont,71.0,77.0,,1,0,0
2890,2023-01-04,Little Rock,Lindenwood,62.0,67.0,,1,0,0
2891,2023-01-04,Butler,DePaul,78.0,70.0,,1,1,0
2892,2023-01-04,Providence,Connecticut,73.0,61.0,,1,1,0
2893,2023-01-04,Alabama St.,Arkansas Pine Bluff,80.0,66.0,,1,1,0
2894,2023-01-04,Virginia Tech,Clemson,65.0,68.0,,1,0,0
2895,2023-01-04,Michigan,Penn St.,79.0,69.0,,1,1,0
2896,2023-01-04,North Carolina A&T,Charleston,79.0,92.0,,1,0,0
2897,2023-01-04,Richmond,George Washington,73.0,63.0,,1,1,0
2898,2023-01-04,Florida,Texas A&M,63.0,66.0,,1,0,0
2899,2023-01-04,St. Bonaventure,George Mason,73.0,69.0,,1,1,0
2900,2023-01-04,Murray St.,Bradley,67.0,58.0,,1,1,0
2901,2023-01-04,Prairie View A&M,Southern,62.0,66.0,,1,0,0
2902,2023-01-04,Valparaiso,Northern Iowa,67.0,69.0,,1,0,0
2903,2023-01-04,North Carolina,Wake Forest,88.0,79.0,,1,1,0
2904,2023-01-04,Norfolk St.,Penn St. Wilkes Barre,85.0,60.0,,0,1,0
2905,2023-01-04,Campbell,Gardner Webb,63.0,58.0,,1,1,0
2906,2023-01-04,Texas Southern,Grambling St.,72.0,85.0,,1,0,0
2907,2023-01-04,East Tennessee St.,Western Carolina,60.0,71.0,,1,0,0
2908,2023-01-04,Missouri St.,Evansville,85.0,62.0,,1,1,0
2909,2023-01-05,Cal St. Bakersfield,Cal Poly,61.0,51.0,,1,1,0
2910,2023-01-05,UC San Diego,Hawaii,49.0,62.0,,1,0,0
2911,2023-01-05,Bucknell,Lehigh,64.0,72.0,,1,0,0
2912,2023-01-05,Rice,Louisiana Tech,82.0,88.0,OT,1,0,0
2913,2023-01-05,Houston,SMU,87.0,53.0,,1,1,0
2914,2023-01-05,Vermont,Bryant,74.0,64.0,,1,1,0
2915,2023-01-05,Holy Cross,American,68.0,73.0,OT,1,0,0
2916,2023-01-05,New Orleans,Lamar,81.0,55.0,,1,1,0
2917,2023-01-05,Northern Arizona,Montana,75.0,74.0,OT,1,1,0
2918,2023-01-05,Ohio St.,Purdue,69.0,71.0,,1,0,0
2919,2023-01-05,Monmouth,Stony Brook,56.0,67.0,,1,0,0
2920,2023-01-05,Youngstown St.,Robert Morris,78.0,56.0,,1,1,0
2921,2023-01-05,North Florida,Kennesaw St.,89.0,86.0,,1,1,0
2922,2023-01-05,James Madison,Texas St.,62.0,63.0,,1,0,0
2923,2023-01-05,UMass Lowell,Maine,72.0,70.0,,1,1,0
2924,2023-01-05,San Francisco,Gonzaga,75.0,77.0,,1,0,0
2925,2023-01-05,Southeastern Louisiana,Houston Christian,71.0,59.0,,1,1,0
2926,2023-01-05,Louisiana Monroe,Georgia St.,66.0,58.0,,1,1,0
2927,2023-01-05,Georgia Southern,Marshall,81.0,76.0,,1,1,0
2928,2023-01-05,Appalachian St.,Coastal Carolina,63.0,62.0,,1,1,0
2929,2023-01-05,FIU,Charlotte,62.0,60.0,,1,1,0
2930,2023-01-05,Pepperdine,Santa Clara,79.0,89.0,,1,0,0
2931,2023-01-05,Iowa,Indiana,91.0,89.0,,1,1,0
2932,2023-01-05,Colorado,Oregon,68.0,41.0,,1,1,0
2933,2023-01-05,Rutgers,Maryland,64.0,50.0,,1,1,0
2934,2023-01-05,Hampton,Hofstra,51.0,67.0,,1,0,0
2935,2023-01-05,St. Francis NY,Fairleigh Dickinson,57.0,76.0,,1,0,0
2936,2023-01-05,Wichita St.,Cincinnati,61.0,70.0,,1,0,0
2937,2023-01-05,Idaho,Sacramento St.,83.0,85.0,OT,1,0,0
2938,2023-01-05,UC Davis,UC Irvine,83.0,88.0,,1,0,0
2939,2023-01-05,Towson,Drexel,64.0,58.0,,1,1,0
2940,2023-01-05,Western Kentucky,North Texas,66.0,70.0,,1,0,0
2941,2023-01-05,Florida Atlantic,UAB,88.0,86.0,,1,1,0
2942,2023-01-05,Morehead St.,Southern Indiana,84.0,80.0,,1,1,0
2943,2023-01-05,Lipscomb,North Alabama,86.0,62.0,,1,1,0
2944,2023-01-05,Louisiana,Southern Miss,75.0,61.0,,1,1,0
2945,2023-01-05,Arizona St.,Washington St.,77.0,71.0,,1,1,0
2946,2023-01-05,McNeese St.,Northwestern St.,92.0,77.0,,1,1,0
2947,2023-01-05,Loyola MD,Army,55.0,78.0,,1,0,0
2948,2023-01-05,Binghamton,New Hampshire,68.0,50.0,,1,1,0
2949,2023-01-05,Central Connecticut,LIU,78.0,59.0,,1,1,0
2950,2023-01-05,Tennessee Martin,Southeast Missouri St.,87.0,82.0,,1,1,0
2951,2023-01-05,Central Arkansas,Eastern Kentucky,75.0,77.0,,1,0,0
2952,2023-01-05,North Dakota St.,South Dakota St.,65.0,59.0,,1,1,0
2953,2023-01-05,Sam Houston St.,Grand Canyon,68.0,72.0,OT,1,0,0
2954,2023-01-05,Cal St. Northridge,Long Beach St.,74.0,84.0,,1,0,0
2955,2023-01-05,Liberty,Jacksonville St.,75.0,41.0,,1,1,0
2956,2023-01-05,UC Riverside,Cal St. Fullerton,62.0,77.0,,1,0,0
2957,2023-01-05,Eastern Washington,Portland St.,92.0,80.0,,1,1,0
2958,2023-01-05,UT Rio Grande Valley,Seattle,64.0,66.0,,1,0,0
2959,2023-01-05,Tennessee Tech,Eastern Illinois,70.0,49.0,,1,1,0
2960,2023-01-05,Cleveland St.,Milwaukee,64.0,68.0,OT,1,0,0
2961,2023-01-05,Austin Peay,Florida Gulf Coast,61.0,59.0,,1,1,0
2962,2023-01-05,South Alabama,Arkansas St.,63.0,45.0,,1,1,0
2963,2023-01-05,UT Arlington,Utah Valley,64.0,72.0,,1,0,0
2964,2023-01-05,Loyola Marymount,BYU,64.0,59.0,,1,1,0
2965,2023-01-05,Arizona,Washington,70.0,67.0,,1,1,0
2966,2023-01-05,Stetson,Jacksonville,73.0,61.0,,1,1,0
2967,2023-01-05,St. Thomas,Denver,81.0,71.0,,1,1,0
2968,2023-01-05,Boston University,Lafayette,73.0,69.0,OT,1,1,0
2969,2023-01-05,UCLA,USC,60.0,58.0,,1,1,0
2970,2023-01-05,Utah,Oregon St.,79.0,60.0,,1,1,0
2971,2023-01-05,Northern Colorado,Montana St.,56.0,77.0,,1,0,0
2972,2023-01-05,Merrimack,Sacred Heart,55.0,59.0,,1,0,0
2973,2023-01-05,North Dakota,South Dakota,60.0,62.0,,1,0,0
2974,2023-01-05,UMBC,Albany,92.0,83.0,,1,1,0
2975,2023-01-05,San Diego,Pacific,82.0,84.0,,1,0,0
2976,2023-01-05,William & Mary,Northeastern,69.0,66.0,,1,1,0
2977,2023-01-05,UTSA,Middle Tennessee,75.0,72.0,,1,1,0
2978,2023-01-05,Stonehill,Wagner,62.0,58.0,,1,1,0
2979,2023-01-05,Western Illinois,Nebraska Omaha,74.0,78.0,,1,0,0
2980,2023-01-05,Purdue Fort Wayne,Green Bay,79.0,69.0,,1,1,0
2981,2023-01-05,Tarleton St.,Southern Utah,68.0,65.0,,1,1,0
2982,2023-01-05,Bellarmine,Queens,74.0,75.0,,1,0,0
2983,2023-01-05,SIU Edwardsville,Tennessee St.,81.0,72.0,,1,1,0
2985,2023-01-05,Cal Baptist,Utah Tech,72.0,58.0,,1,1,0
2986,2023-01-05,Troy,Old Dominion,78.0,71.0,,1,1,0
2987,2023-01-05,Colgate,Navy,87.0,73.0,,1,1,0
2988,2023-01-05,Texas A&M Commerce,Nicholls St.,63.0,66.0,,1,0,0
2989,2023-01-06,Fairfield,Niagara,69.0,77.0,OT,1,0,0
2990,2023-01-06,Rider,Quinnipiac,63.0,72.0,,1,0,0
2991,2023-01-06,Wright St.,Detroit Mercy,90.0,85.0,,1,1,0
2992,2023-01-06,Ball St.,Akron,70.0,63.0,,1,1,0
2993,2023-01-06,Cornell,Penn,88.0,69.0,,1,1,0
2994,2023-01-06,Siena,Saint Peter's,70.0,60.0,,1,1,0
2995,2023-01-06,Columbia,Princeton,49.0,68.0,,1,0,0
2996,2023-01-06,Yale,Dartmouth,77.0,81.0,,1,0,0
2997,2023-01-06,Manhattan,Canisius,57.0,64.0,,1,0,0
2998,2023-01-06,Toledo,Western Michigan,102.0,74.0,,1,1,0
2999,2023-01-06,Marist,Iona,57.0,84.0,,1,0,0
3000,2023-01-06,Brown,Harvard,68.0,70.0,OT,1,0,0
3001,2023-01-06,Northern Kentucky,Oakland,63.0,64.0,,1,0,0
3002,2023-01-06,California,Stanford,92.0,70.0,,1,1,0
3003,2023-01-07,Southern,Florida A&M,84.0,66.0,,1,1,0
3004,2023-01-07,Villanova,Xavier,80.0,88.0,,1,0,0
3005,2023-01-07,Oklahoma St.,Texas,46.0,56.0,,1,0,0
3006,2023-01-07,Louisiana Tech,UTEP,60.0,58.0,,1,1,0
3007,2023-01-07,Boston College,Duke,64.0,65.0,,1,0,0
3008,2023-01-07,TCU,Iowa St.,67.0,69.0,,1,0,0
3009,2023-01-07,Sam Houston St.,Tarleton St.,75.0,68.0,,1,1,0
3010,2023-01-07,West Virginia,Kansas,62.0,76.0,,1,0,0
3011,2023-01-07,Oral Roberts,UMKC,74.0,71.0,,1,1,0
3012,2023-01-07,Cornell,Princeton,68.0,75.0,,1,0,0
3013,2023-01-07,Arizona,Washington St.,61.0,74.0,,1,0,0
3014,2023-01-07,Marshall,Coastal Carolina,81.0,66.0,,1,1,0
3015,2023-01-07,Illinois,Wisconsin,79.0,69.0,,1,1,0
3016,2023-01-07,Providence,St. John's,83.0,80.0,,1,1,0
3017,2023-01-07,Eastern Washington,Sacramento St.,78.0,75.0,,1,1,0
3018,2023-01-07,Jackson St.,Alabama St.,61.0,58.0,,1,1,0
3019,2023-01-07,Baylor,Kansas St.,95.0,97.0,OT,1,0,0
3020,2023-01-07,Pittsburgh,Clemson,74.0,75.0,,1,0,0
3021,2023-01-07,Texas Tech,Oklahoma,63.0,68.0,OT,1,0,0
3022,2023-01-07,Belmont,Missouri St.,74.0,61.0,,1,1,0
3023,2023-01-07,Western Illinois,Denver,91.0,74.0,,1,1,0
3024,2023-01-07,George Mason,Loyola Chicago,86.0,75.0,,1,1,0
3025,2023-01-07,Brown,Dartmouth,77.0,70.0,,1,1,0
3026,2023-01-07,Loyola Marymount,San Francisco,70.0,72.0,,1,0,0
3027,2023-01-07,Boise St.,Utah St.,82.0,59.0,,1,1,0
3028,2023-01-07,UNC Greensboro,Samford,68.0,70.0,,1,0,0
3029,2023-01-07,James Madison,Appalachian St.,62.0,71.0,,1,0,0
3030,2023-01-07,San Jose St.,Nevada,40.0,67.0,,1,0,0
3031,2023-01-07,Middle Tennessee,North Texas,51.0,56.0,,1,0,0
3032,2023-01-07,Charleston,Delaware,75.0,64.0,,1,1,0
3033,2023-01-07,South Alabama,Texas St.,58.0,64.0,,1,0,0
3034,2023-01-07,Temple,Tulane,76.0,87.0,,1,0,0
3035,2023-01-07,Santa Clara,Gonzaga,76.0,81.0,,1,0,0
3036,2023-01-07,Bowling Green,Ohio,88.0,79.0,,1,1,0
3037,2023-01-07,Wyoming,San Diego St.,75.0,80.0,,1,0,0
3038,2023-01-07,Troy,Arkansas St.,66.0,54.0,,1,1,0
3039,2023-01-07,Utah,Oregon,60.0,70.0,,1,0,0
3040,2023-01-07,New Mexico,UNLV,77.0,84.0,,1,0,0
3041,2023-01-07,Coppin St.,South Carolina St.,85.0,73.0,,1,1,0
3042,2023-01-07,Virginia Tech,N.C. State,69.0,73.0,,1,0,0
3043,2023-01-07,Alcorn St.,Alabama A&M,89.0,76.0,,1,1,0
3044,2023-01-07,Fairleigh Dickinson,LIU,101.0,89.0,,1,1,0
3045,2023-01-07,East Tennessee St.,Furman,56.0,70.0,,1,0,0
3046,2023-01-07,La Salle,Rhode Island,77.0,75.0,OT,1,1,0
3047,2023-01-07,Wagner,St. Francis PA,63.0,68.0,,1,0,0
3048,2023-01-07,VCU,Davidson,89.0,72.0,,1,1,0
3049,2023-01-07,Northern Iowa,Southern Illinois,69.0,57.0,,1,1,0
3050,2023-01-07,UT Arlington,Seattle,61.0,76.0,,1,0,0
3051,2023-01-07,Longwood,Winthrop,85.0,71.0,,1,1,0
3052,2023-01-07,Austin Peay,Central Arkansas,86.0,62.0,,1,1,0
3053,2023-01-07,North Carolina A&T,UNC Wilmington,61.0,66.0,,1,0,0
3054,2023-01-07,Purdue Fort Wayne,Milwaukee,70.0,74.0,,1,0,0
3055,2023-01-07,Eastern Michigan,Central Michigan,62.0,56.0,,1,1,0
3056,2023-01-07,Stephen F. Austin,Grand Canyon,73.0,68.0,,1,1,0
3057,2023-01-07,Michigan St.,Michigan,59.0,53.0,,1,1,0
3058,2023-01-07,William & Mary,Hofstra,62.0,75.0,,1,0,0
3059,2023-01-07,Little Rock,Southeast Missouri St.,68.0,74.0,,1,0,0
3060,2023-01-07,Jacksonville St.,Bellarmine,62.0,75.0,,1,0,0
3061,2023-01-07,UC Irvine,Long Beach St.,87.0,70.0,,1,1,0
3062,2023-01-07,Drexel,Monmouth,67.0,35.0,,1,1,0
3063,2023-01-07,North Dakota St.,South Dakota,73.0,61.0,,1,1,0
3064,2023-01-07,Alabama,Kentucky,78.0,52.0,,1,1,0
3065,2023-01-07,Stony Brook,Towson,55.0,67.0,,1,0,0
3066,2023-01-07,Yale,Harvard,58.0,54.0,,1,1,0
3067,2023-01-07,San Diego,BYU,48.0,68.0,,1,0,0
3068,2023-01-07,Saint Mary's,Portland,85.0,43.0,,1,1,0
3069,2023-01-07,Saint Louis,St. Bonaventure,78.0,55.0,,1,1,0
3070,2023-01-07,Idaho,Portland St.,58.0,74.0,,1,0,0
3071,2023-01-07,North Carolina,Notre Dame,81.0,64.0,,1,1,0
3072,2023-01-07,Tennessee Martin,Tennessee Tech,80.0,84.0,OT,1,0,0
3073,2023-01-07,UC Davis,Cal St. Bakersfield,67.0,48.0,,1,1,0
3074,2023-01-07,Western Carolina,Mercer,73.0,45.0,,1,1,0
3075,2023-01-07,North Dakota,South Dakota St.,59.0,60.0,,1,0,0
3076,2023-01-07,UTSA,Western Kentucky,64.0,74.0,,1,0,0
3077,2023-01-07,Miami OH,Kent St.,66.0,69.0,,1,0,0
3078,2023-01-07,Bradley,Valparaiso,88.0,66.0,,1,1,0
3079,2023-01-07,Florida,Georgia,82.0,75.0,,1,1,0
3080,2023-01-07,Missouri,Vanderbilt,85.0,82.0,,1,1,0
3081,2023-01-07,Louisiana Monroe,Southern Miss,60.0,65.0,,1,0,0
3082,2023-01-07,Richmond,Duquesne,75.0,73.0,,1,1,0
3083,2023-01-07,Norfolk St.,Maryland Eastern Shore,57.0,46.0,,1,1,0
3084,2023-01-07,North Alabama,Stetson,85.0,95.0,OT,1,0,0
3085,2023-01-07,Colorado,Oregon St.,62.0,42.0,,1,1,0
3086,2023-01-07,Seton Hall,Butler,76.0,51.0,,1,1,0
3087,2023-01-07,Cleveland St.,Green Bay,82.0,77.0,,1,1,0
3088,2023-01-07,Marquette,Georgetown,95.0,73.0,,1,1,0
3089,2023-01-07,Southern Indiana,SIU Edwardsville,62.0,69.0,,1,0,0
3090,2023-01-07,Wofford,The Citadel,77.0,57.0,,1,1,0
3091,2023-01-07,UC Riverside,Cal St. Northridge,68.0,45.0,,1,1,0
3092,2023-01-07,Louisville,Wake Forest,72.0,80.0,,1,0,0
3093,2023-01-07,Sacred Heart,Hartford,78.0,71.0,,0,1,0
3094,2023-01-07,Cal Poly,UC Santa Barbara,57.0,62.0,,1,0,0
3095,2023-01-07,UT Rio Grande Valley,Utah Valley,61.0,75.0,,1,0,0
3096,2023-01-07,Jacksonville,Lipscomb,51.0,44.0,,1,1,0
3097,2023-01-07,Northern Colorado,Montana,74.0,79.0,,1,0,0
3098,2023-01-07,Florida Atlantic,Charlotte,71.0,67.0,,1,1,0
3099,2023-01-07,Stonehill,Central Connecticut,51.0,49.0,,1,1,0
3100,2023-01-07,Howard,Delaware St.,84.0,64.0,,1,1,0
3101,2023-01-07,Southeastern Louisiana,Lamar,89.0,84.0,OT,1,1,0
3102,2023-01-07,Queens,Kennesaw St.,67.0,76.0,,1,0,0
3103,2023-01-07,Hampton,Northeastern,63.0,79.0,,1,0,0
3104,2023-01-07,Chattanooga,VMI,85.0,78.0,,1,1,0
3105,2023-01-07,FIU,UAB,90.0,87.0,OT,1,1,0
3106,2023-01-07,Evansville,Illinois St.,61.0,69.0,,1,0,0
3107,2023-01-07,Weber St.,Idaho St.,57.0,67.0,,1,0,0
3108,2023-01-07,Abilene Christian,Southern Utah,72.0,74.0,,1,0,0
3109,2023-01-07,Mississippi Valley St.,Prairie View A&M,60.0,67.0,,1,0,0
3110,2023-01-07,Pepperdine,Pacific,75.0,80.0,,1,0,0
3111,2023-01-07,Florida Gulf Coast,North Florida,82.0,57.0,,1,1,0
3112,2023-01-07,New Mexico St.,Cal Baptist,61.0,70.0,,1,0,0
3113,2023-01-07,Virginia,Syracuse,73.0,66.0,,1,1,0
3114,2023-01-07,Fordham,Saint Joseph's,66.0,54.0,,1,1,0
3115,2023-01-07,Morgan St.,North Carolina Central,78.0,73.0,OT,1,1,0
3116,2023-01-07,Connecticut,Creighton,69.0,60.0,,1,1,0
3117,2023-01-07,Merrimack,St. Francis NY,65.0,53.0,,1,1,0
3118,2023-01-07,St. Thomas,Nebraska Omaha,80.0,68.0,,1,1,0
3119,2023-01-07,Indiana St.,Illinois Chicago,80.0,60.0,,1,1,0
3120,2023-01-07,Florida St.,Georgia Tech,75.0,64.0,,1,1,0
3121,2023-01-07,Buffalo,Northern Illinois,80.0,62.0,,1,1,0
3122,2023-01-07,Grambling St.,Bethune Cookman,76.0,70.0,,1,1,0
3123,2023-01-07,Mississippi St.,Mississippi,64.0,54.0,,1,1,0
3124,2023-01-07,Northern Arizona,Montana St.,54.0,69.0,,1,0,0
3125,2023-01-07,South Carolina,Tennessee,42.0,85.0,,1,0,0
3126,2023-01-07,Colorado St.,Fresno St.,79.0,57.0,,1,1,0
3127,2023-01-07,McNeese St.,Texas A&M Commerce,80.0,82.0,OT,1,0,0
3128,2023-01-07,George Washington,Massachusetts,81.0,73.0,,1,1,0
3129,2023-01-07,Auburn,Arkansas,72.0,59.0,,1,1,0
3130,2023-01-07,Arkansas Pine Bluff,Texas Southern,70.0,66.0,,1,1,0
3131,2023-01-07,USC Upstate,High Point,76.0,57.0,,1,1,0
3132,2023-01-07,Northwestern St.,Nicholls St.,68.0,48.0,,1,1,0
3133,2023-01-07,Minnesota,Nebraska,79.0,81.0,OT,1,0,0
3134,2023-01-07,UNC Asheville,Campbell,58.0,55.0,,1,1,0
3135,2023-01-07,Incarnate Word,Texas A&M Corpus Chris,71.0,80.0,,1,0,0
3136,2023-01-07,Gardner Webb,Radford,59.0,63.0,,1,0,0
3137,2023-01-07,Youngstown St.,IUPUI,105.0,74.0,,1,1,0
3138,2023-01-07,Morehead St.,Eastern Illinois,69.0,59.0,,1,1,0
3139,2023-01-07,Memphis,East Carolina,69.0,59.0,,1,1,0
3140,2023-01-07,Cal St. Fullerton,Hawaii,79.0,72.0,OT,1,1,0
3141,2023-01-07,Drake,Murray St.,82.0,64.0,,1,1,0
3142,2023-01-07,Columbia,Penn,55.0,84.0,,1,0,0
3143,2023-01-07,Presbyterian,Charleston Southern,61.0,67.0,,1,0,0
3144,2023-01-07,Texas A&M,LSU,69.0,56.0,,1,1,0
3145,2023-01-07,Georgia Southern,Old Dominion,75.0,81.0,OT,1,0,0
3146,2023-01-07,Lindenwood,Tennessee St.,57.0,60.0,,1,0,0
3147,2023-01-07,New Orleans,Houston Christian,82.0,59.0,,1,1,0
3148,2023-01-07,Louisiana,Georgia St.,78.0,70.0,,1,1,0
3149,2023-01-08,Maine,NJIT,83.0,91.0,OT,1,0,0
3150,2023-01-08,Saint Peter's,Canisius,60.0,67.0,OT,1,0,0
3151,2023-01-08,New Hampshire,Vermont,67.0,60.0,,1,1,0
3152,2023-01-08,Penn St.,Purdue,63.0,76.0,,1,0,0
3153,2023-01-08,Maryland,Ohio St.,80.0,73.0,,1,1,0
3154,2023-01-08,Indiana,Northwestern,83.0,84.0,,1,0,0
3155,2023-01-08,Rutgers,Iowa,65.0,76.0,,1,0,0
3156,2023-01-08,Siena,Rider,68.0,63.0,,1,1,0
3157,2023-01-08,Cincinnati,Houston,59.0,72.0,,1,0,0
3158,2023-01-08,Manhattan,Niagara,64.0,59.0,,1,1,0
3159,2023-01-08,Lafayette,Bucknell,74.0,67.0,OT,1,1,0
3160,2023-01-08,Bryant,UMBC,73.0,81.0,,1,0,0
3161,2023-01-08,UCF,SMU,85.0,53.0,,1,1,0
3162,2023-01-08,American,Boston University,76.0,74.0,,1,1,0
3163,2023-01-08,South Florida,Wichita St.,66.0,70.0,,1,0,0
3164,2023-01-08,Eastern Kentucky,Liberty,62.0,59.0,,1,1,0
3165,2023-01-08,Arizona St.,Washington,73.0,65.0,,1,1,0
3166,2023-01-08,Holy Cross,Loyola MD,63.0,55.0,,1,1,0
3167,2023-01-08,Northern Kentucky,Detroit Mercy,78.0,76.0,OT,1,1,0
3168,2023-01-08,Navy,Lehigh,73.0,78.0,,1,0,0
3169,2023-01-08,Wright St.,Oakland,73.0,75.0,,1,0,0
3170,2023-01-08,Quinnipiac,Iona,81.0,58.0,,1,1,0
3171,2023-01-08,Marist,Mount St. Mary's,63.0,56.0,,1,1,0
3172,2023-01-08,Albany,UMass Lowell,89.0,63.0,,1,1,0
3173,2023-01-09,Chicago St.,East West,90.0,70.0,,0,1,0
3174,2023-01-09,Delaware St.,Norfolk St.,65.0,78.0,,1,0,0
3175,2023-01-09,Army,Colgate,75.0,77.0,,1,0,0
3176,2023-01-09,Jackson St.,Alabama A&M,72.0,64.0,,1,1,0
3177,2023-01-09,Alcorn St.,Alabama St.,92.0,76.0,,1,1,0
3178,2023-01-09,Grambling St.,Florida A&M,62.0,57.0,,1,1,0
3179,2023-01-09,Maryland Eastern Shore,Howard,82.0,73.0,,1,1,0
3180,2023-01-09,Arkansas Pine Bluff,Prairie View A&M,63.0,55.0,,1,1,0
3181,2023-01-09,Morgan St.,South Carolina St.,90.0,85.0,,1,1,0
3182,2023-01-09,Coppin St.,North Carolina Central,59.0,64.0,,1,0,0
3183,2023-01-09,Southern,Bethune Cookman,102.0,75.0,,1,1,0
3184,2023-01-09,Robert Morris,IUPUI,77.0,70.0,,1,1,0
3185,2023-01-09,New Mexico,Oral Roberts,82.0,75.0,,0,1,0
3186,2023-01-09,Mississippi Valley St.,Texas Southern,71.0,67.0,,1,1,0
3187,2023-01-10,Wisconsin,Michigan St.,65.0,69.0,,1,0,0
3188,2023-01-10,LSU,Florida,56.0,67.0,,1,0,0
3189,2023-01-10,Miami OH,Buffalo,91.0,80.0,,1,1,0
3190,2023-01-10,DePaul,Villanova,75.0,65.0,,1,1,0
3191,2023-01-10,Northern Illinois,Central Michigan,73.0,54.0,,1,1,0
3192,2023-01-10,Notre Dame,Georgia Tech,73.0,72.0,OT,1,1,0
3193,2023-01-10,Georgetown,Seton Hall,51.0,66.0,,1,0,0
3194,2023-01-10,San Jose St.,Fresno St.,74.0,64.0,,1,1,0
3195,2023-01-10,Tulsa,Temple,72.0,76.0,,1,0,0
3196,2023-01-10,Northern Iowa,Murray St.,75.0,67.0,,1,1,0
3197,2023-01-10,San Diego St.,Nevada,74.0,65.0,,1,1,0
3198,2023-01-10,Western Michigan,Eastern Michigan,85.0,79.0,,1,1,0
3199,2023-01-10,Fordham,Dayton,58.0,82.0,,1,0,0
3200,2023-01-10,Illinois Chicago,Drake,71.0,76.0,OT,1,0,0
3201,2023-01-10,Ohio,Ball St.,76.0,71.0,,1,1,0
3202,2023-01-10,Loyola Chicago,VCU,64.0,78.0,,1,0,0
3203,2023-01-10,Virginia,North Carolina,65.0,58.0,,1,1,0
3204,2023-01-10,Utah St.,Wyoming,83.0,63.0,,1,1,0
3205,2023-01-10,Bowling Green,Akron,70.0,74.0,,1,0,0
3206,2023-01-10,St. John's,Butler,77.0,61.0,,1,1,0
3207,2023-01-10,Kansas,Oklahoma,79.0,75.0,,1,1,0
3208,2023-01-10,Kentucky,South Carolina,68.0,71.0,,1,0,0
3209,2023-01-10,Kansas St.,Oklahoma St.,65.0,57.0,,1,1,0
3210,2023-01-10,Kent St.,Toledo,75.0,63.0,,1,1,0
3211,2023-01-10,Valparaiso,Belmont,59.0,74.0,,1,0,0
3212,2023-01-10,St. Francis NY,Hartford,78.0,73.0,,0,1,0
3213,2023-01-10,Iowa St.,Texas Tech,84.0,50.0,,1,1,0
3214,2023-01-10,Tennessee,Vanderbilt,77.0,68.0,,1,1,0
3215,2023-01-10,Nebraska,Illinois,50.0,76.0,,1,0,0
3216,2023-01-10,Colorado St.,Air Force,74.0,85.0,OT,1,0,0
3217,2023-01-10,Mississippi,Auburn,73.0,82.0,,1,0,0
3218,2023-01-11,Massachusetts,La Salle,77.0,78.0,,1,0,0
3219,2023-01-11,Houston,South Florida,83.0,77.0,,1,1,0
3220,2023-01-11,West Virginia,Baylor,78.0,83.0,,1,0,0
3221,2023-01-11,Cal Baptist,Utah Valley,67.0,71.0,,1,0,0
3222,2023-01-11,Elon,North Carolina A&T,71.0,80.0,,1,0,0
3223,2023-01-11,Rhode Island,St. Bonaventure,68.0,67.0,,1,1,0
3224,2023-01-11,Arkansas,Alabama,69.0,84.0,,1,0,0
3225,2023-01-11,Navy,Lafayette,50.0,59.0,,1,0,0
3226,2023-01-11,Rice,Middle Tennessee,68.0,71.0,,1,0,0
3227,2023-01-11,Texas A&M,Missouri,82.0,64.0,,1,1,0
3228,2023-01-11,Syracuse,Virginia Tech,82.0,72.0,,1,1,0
3229,2023-01-11,Presbyterian,Gardner Webb,78.0,79.0,OT,1,0,0
3230,2023-01-11,SMU,Tulane,88.0,97.0,,1,0,0
3231,2023-01-11,UAB,Western Kentucky,78.0,80.0,,1,0,0
3232,2023-01-11,Bryant,Albany,86.0,69.0,,1,1,0
3233,2023-01-11,Saint Joseph's,Duquesne,80.0,92.0,,1,0,0
3234,2023-01-11,Miami FL,Boston College,88.0,72.0,,1,1,0
3235,2023-01-11,Clemson,Louisville,83.0,70.0,,1,1,0
3236,2023-01-11,VMI,UNC Greensboro,57.0,72.0,,1,0,0
3237,2023-01-11,Chattanooga,Western Carolina,95.0,76.0,,1,1,0
3238,2023-01-11,Georgia,Mississippi St.,58.0,50.0,,1,1,0
3239,2023-01-11,Northwestern,Rutgers,62.0,65.0,,1,0,0
3240,2023-01-11,FIU,Florida Atlantic,73.0,77.0,OT,1,0,0
3241,2023-01-11,Illinois St.,Missouri St.,76.0,66.0,OT,1,1,0
3242,2023-01-11,UC San Diego,UC Riverside,68.0,74.0,,1,0,0
3244,2023-01-11,Hofstra,Monmouth,77.0,57.0,,1,1,0
3245,2023-01-11,Penn St.,Indiana,85.0,66.0,,1,1,0
3246,2023-01-11,William & Mary,Hampton,81.0,65.0,,1,1,0
3247,2023-01-11,UNLV,Boise St.,66.0,84.0,,1,0,0
3248,2023-01-11,Cal St. Bakersfield,UC Santa Barbara,48.0,60.0,,1,0,0
