,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU
3444,2024-02-10,Denver,75.620766,St. Thomas,71.27958,0,4.3411865,146.90034
3857,2024-02-10,Army,64.54565,Navy,65.06001,0,-0.51436615,129.60565
3379,2024-02-10,Cal St. Bakersfield,59.028385,Cal St. Fullerton,61.404392,0,-2.376007,120.43278
1367,2024-02-10,Lamar,69.956665,Nicholls St.,65.606834,0,4.3498306,135.5635
4101,2024-02-10,Northwestern St.,71.021065,Southeastern Louisiana,73.14553,0,-2.124466,144.1666
381,2024-02-10,George Washington,66.45565,Loyola Chicago,74.65699,0,-8.20134,141.11264
2357,2024-02-10,Merrimack,72.45217,Le Moyne,59.54745,0,12.90472,131.99962
1994,2024-02-10,Texas,81.39978,West Virginia,65.416916,0,15.982864,146.8167
386,2024-02-10,Richmond,72.46983,La Salle,63.080585,0,9.389248,135.55042
5075,2024-02-10,Hawaii,68.35474,UC Davis,63.56723,0,4.787506,131.92197
683,2024-02-10,UC Riverside,59.590717,UC Irvine,67.85104,0,-8.260326,127.44176
2676,2024-02-10,South Carolina,69.18103,Vanderbilt,66.2752,0,2.9058304,135.45624
1282,2024-02-11,Villanova,70.76934,Seton Hall,63.620716,0,7.1486244,134.39006
1507,2024-02-11,Temple,66.71191,Charlotte,63.630665,0,3.0812416,130.34258
3524,2024-02-11,Illinois Chicago,67.37333,Northern Iowa,68.90451,0,-1.5311813,136.27783
1207,2024-02-11,Wichita St.,67.20529,Florida Atlantic,71.52725,0,-4.3219604,138.73254
1553,2024-02-11,SMU,67.39106,North Texas,63.422016,0,3.9690437,130.81308
993,2024-02-11,Massachusetts,74.88418,Rhode Island,72.0895,0,2.7946777,146.97368
140,2024-02-11,Northwestern,73.096344,Penn St.,61.81677,0,11.279575,134.91312
1544,2024-02-11,Tulsa,68.0761,UAB,76.17986,0,-8.10376,144.25597
194,2024-02-11,Iowa,82.42694,Minnesota,68.52865,0,13.898293,150.9556
2048,2024-02-11,Memphis,92.79968,Tulane,78.885796,0,13.913887,171.68549
3576,2024-02-12,Texas Tech,64.431725,Kansas,65.6816,0,-1.2498779,130.11333
1973,2024-02-12,Incarnate Word,66.96579,Lamar,67.1286,0,-0.16281128,134.09439
2201,2024-02-12,Houston Christian,68.82532,McNeese St.,82.53611,0,-13.710793,151.36142
1438,2024-02-12,Florida A&M,62.109943,Prairie View A&M,60.63001,0,1.4799347,122.73995
1993,2024-02-12,TCU,80.283325,West Virginia,64.48937,0,15.793953,144.7727
4889,2024-02-12,Nicholls St.,72.53039,Texas A&M Corpus Chris,71.02021,0,1.5101776,143.5506
2255,2024-02-12,Mississippi Valley St.,60.142807,Alcorn St.,68.98822,0,-8.845413,129.13103
4109,2024-02-12,Texas A&M Commerce,72.53809,Southeastern Louisiana,70.9046,0,1.6334915,143.44269
2589,2024-02-12,Southern,69.03963,Alabama St.,63.735394,0,5.3042336,132.77502
4268,2024-02-12,Duke,82.11041,Wake Forest,66.926636,0,15.183777,149.03705
2308,2024-02-12,Bucknell,68.23276,Lehigh,69.648506,0,-1.4157486,137.88126
4244,2024-02-12,Grambling St.,67.698296,Alabama A&M,60.929623,0,6.768673,128.62791
63,2024-02-12,Bethune Cookman,62.831905,Texas Southern,71.413666,0,-8.58176,134.24557
530,2024-02-12,Northwestern St.,76.603546,New Orleans,74.24139,0,2.3621597,150.84494
1044,2024-02-12,Towson,73.47259,Elon,58.670834,0,14.801754,132.14342
4521,2024-02-13,Cincinnati,62.545605,Iowa St.,63.54886,0,-1.0032539,126.09447
1866,2024-02-13,Virginia Tech,78.45187,Florida St.,71.11487,0,7.3370056,149.56674
841,2024-02-13,Nevada,78.45801,New Mexico,76.90576,0,1.5522461,155.36377
1767,2024-02-13,Florida,74.59251,LSU,61.962444,0,12.630062,136.55495
3271,2024-02-13,Indiana St.,74.98782,Illinois St.,65.43732,0,9.550507,140.42514
829,2024-02-13,San Jose St.,62.913326,Air Force,59.024853,0,3.8884735,121.93818
1886,2024-02-13,Boston College,68.11884,Louisville,65.24535,0,2.8734894,133.3642
1989,2024-02-13,Vanderbilt,66.14916,Texas A&M,69.66096,0,-3.511795,135.81012
1265,2024-02-13,Creighton,87.43735,Georgetown,65.00337,0,22.433975,152.44072
1909,2024-02-13,Syracuse,68.01501,North Carolina,75.4602,0,-7.4451904,143.4752
4271,2024-02-13,BYU,73.53191,UCF,60.59396,0,12.937954,134.12587
1327,2024-02-13,Butler,63.103134,Marquette,70.16842,0,-7.0652847,133.27155
1355,2024-02-13,Providence,73.83291,St. John's,68.49301,0,5.339897,142.32593
401,2024-02-13,Dayton,66.19529,Duquesne,61.5898,0,4.605488,127.785095
2863,2024-02-13,Tennessee Tech,74.62829,Tennessee St.,69.73179,0,4.8964996,144.36008
3454,2024-02-13,Kentucky,77.70925,Mississippi,64.54316,0,13.166092,142.25241
2948,2024-02-13,Evansville,59.498672,Drake,74.210815,0,-14.712143,133.70949
388,2024-02-13,Davidson,70.65039,La Salle,63.231426,0,7.4189644,133.88182
2337,2024-02-13,Wisconsin,66.80459,Ohio St.,59.38556,0,7.419029,126.19015
1826,2024-02-13,Virginia,63.784775,Pittsburgh,58.159122,0,5.6256523,121.94389
452,2024-02-13,George Mason,78.37637,George Washington,68.77796,0,9.598412,147.15433
735,2024-02-13,San Diego St.,77.98618,Colorado St.,66.14933,0,11.836853,144.13551
4773,2024-02-13,Baylor,73.62159,Oklahoma,61.168743,0,12.452847,134.79033
1240,2024-02-13,Northern Illinois,78.57077,Buffalo,73.218544,0,5.3522263,151.7893
151,2024-02-13,Illinois,78.75982,Michigan,65.87431,0,12.885506,144.63412
964,2024-02-14,Wyoming,65.57686,Utah St.,68.26456,0,-2.6876984,133.84142
4061,2024-02-14,Richmond,80.00595,Massachusetts,63.680664,0,16.325287,143.68661
322,2024-02-14,Navy,65.04776,American,60.811535,0,4.236225,125.8593
34,2024-02-14,Seton Hall,71.4793,Xavier,68.74937,0,2.7299347,140.22867
4936,2024-02-14,Queens,81.644936,North Florida,73.12875,0,8.516182,154.77368
942,2024-02-14,Fresno St.,65.80507,UNLV,67.23373,0,-1.4286575,133.03879
3074,2024-02-14,UNC Asheville,74.0982,Presbyterian,60.229702,0,13.868496,134.3279
77,2024-02-14,Maryland,82.013336,Iowa,73.9609,0,8.052437,155.97424
3093,2024-02-14,Samford,78.963104,Western Carolina,70.17117,0,8.791931,149.13428
1856,2024-02-14,Clemson,77.53469,Miami FL,72.30145,0,5.233238,149.83615
2740,2024-02-14,Auburn,77.17455,South Carolina,59.508327,0,17.666225,136.68288
2273,2024-02-14,Charleston Southern,62.088486,Gardner Webb,66.11269,0,-4.024208,128.20117
2166,2024-02-14,Fordham,64.119385,St. Bonaventure,64.89795,0,-0.77856445,129.01733
3108,2024-02-14,Furman,85.84039,VMI,65.10178,0,20.73861,150.94217
3946,2024-02-14,Notre Dame,66.377975,Georgia Tech,64.85417,0,1.5238037,131.23215
3294,2024-02-14,Bradley,72.896095,Illinois Chicago,57.99701,0,14.899086,130.8931
3245,2024-02-14,Murray St.,71.37444,Missouri St.,67.223656,0,4.1507874,138.5981
209,2024-02-14,Penn St.,60.56264,Michigan St.,69.1385,0,-8.575855,129.70114
3826,2024-02-14,Army,65.64901,Boston University,65.217766,0,0.4312439,130.86678
3106,2024-02-14,The Citadel,60.053207,UNC Greensboro,66.88171,0,-6.828499,126.93491
3869,2024-02-14,Colgate,83.11637,Holy Cross,67.014595,0,16.101776,150.13097
4591,2024-02-14,Purdue Fort Wayne,76.11773,Oakland,71.626465,0,4.4912643,147.7442
3201,2024-02-14,Belmont,70.975365,Southern Illinois,61.48694,0,9.488426,132.46231
2452,2024-02-14,Arizona St.,72.54688,Oregon St.,60.71271,0,11.834171,133.2596
3965,2024-02-14,High Point,78.323006,USC Upstate,73.4974,0,4.8256073,151.8204
3517,2024-02-14,Valparaiso,60.258747,Northern Iowa,70.691185,0,-10.432438,130.94994
3185,2024-02-14,Detroit Mercy,75.98084,IUPUI,69.929344,0,6.0514984,145.91019
4620,2024-02-14,Youngstown St.,76.16532,Robert Morris,68.25857,0,7.9067535,144.42389
102,2024-02-14,Kennesaw St.,65.57971,Jacksonville,60.166454,0,5.4132576,125.74617
1761,2024-02-14,Arkansas,68.459656,Tennessee,62.83428,0,5.6253777,131.29393
3157,2024-02-14,Wofford,69.50109,Mercer,65.81089,0,3.6902008,135.31198
3316,2024-02-14,Cleveland St.,79.33024,Milwaukee,66.49759,0,12.832649,145.82782
722,2024-02-14,Chattanooga,75.75253,East Tennessee St.,71.70495,0,4.0475845,147.45749
1275,2024-02-14,DePaul,61.911274,Connecticut,76.38678,0,-14.475506,138.29805
371,2024-02-14,Lafayette,66.25087,Loyola MD,62.921886,0,3.3289833,129.17276
2185,2024-02-14,Eastern Kentucky,78.84827,Chicago St.,70.58354,0,8.264725,149.43181
2042,2024-02-14,South Florida,78.585915,Tulsa,62.278366,0,16.307549,140.86429
4639,2024-02-14,Radford,71.80181,Winthrop,69.83851,0,1.9633026,141.64032
2782,2024-02-14,Green Bay,64.31254,Northern Kentucky,69.4728,0,-5.160263,133.78534
1031,2024-02-14,Loyola Chicago,76.235016,Saint Joseph's,68.284996,0,7.95002,144.52002
2879,2024-02-15,Louisiana Tech,70.679504,Jacksonville St.,60.639057,0,10.040447,131.31856
4123,2024-02-15,Stony Brook,69.195274,Hampton,64.307495,0,4.887779,133.50278
1498,2024-02-15,North Texas,69.39448,Memphis,71.63522,0,-2.2407455,141.0297
1527,2024-02-15,Tulane,79.30901,SMU,76.82787,0,2.4811401,156.13689
5034,2024-02-15,Saint Francis,62.068806,Wagner,63.780457,0,-1.7116508,125.84926
4900,2024-02-15,Portland St.,79.20951,Northern Colorado,76.87595,0,2.3335571,156.08546
485,2024-02-15,UT Arlington,70.04322,Tarleton St.,64.06675,0,5.976471,134.10997
1566,2024-02-15,East Carolina,70.36654,Wichita St.,69.457436,0,0.9091034,139.82397
1524,2024-02-15,Florida Atlantic,77.30582,Temple,61.646137,0,15.659679,138.95195
566,2024-02-15,Southern Utah,67.09553,Seattle,74.0313,0,-6.9357758,141.12683
514,2024-02-15,Middle Tennessee,73.02085,New Mexico St.,64.75559,0,8.265259,137.77644
50,2024-02-15,Loyola Marymount,75.21238,Gonzaga,81.343025,0,-6.1306458,156.5554
2845,2024-02-15,Northeastern,69.53988,Charleston,74.00714,0,-4.4672623,143.54703
2908,2024-02-15,Western Kentucky,69.066246,UTEP,67.736206,0,1.33004,136.80246
599,2024-02-15,Cal Baptist,66.60015,Utah Valley,65.69007,0,0.91007996,132.29022
2889,2024-02-15,Sam Houston St.,73.817375,FIU,64.13025,0,9.687126,137.94763
2424,2024-02-15,Cal St. Fullerton,67.16538,UC Riverside,60.79311,0,6.3722725,127.958496
3783,2024-02-15,Old Dominion,69.54602,Louisiana,63.979816,0,5.566204,133.52583
3392,2024-02-15,UC Davis,81.78998,Long Beach St.,77.00539,0,4.7845917,158.79536
905,2024-02-15,Santa Clara,79.16631,Pacific,72.049736,0,7.116577,151.21605
1157,2024-02-15,Monmouth,69.234,Campbell,65.90832,0,3.3256836,135.14232
171,2024-02-15,Rutgers,63.58994,Northwestern,59.249043,0,4.3408966,122.83898
659,2024-02-15,Grand Canyon,79.40685,Utah Tech,61.713043,0,17.69381,141.1199
2472,2024-02-15,UCLA,66.83376,Colorado,59.18053,0,7.6532326,126.0143
1172,2024-02-15,Drexel,69.63568,Hofstra,67.96819,0,1.6674881,137.60388
3506,2024-02-15,Troy,70.594574,Arkansas St.,67.38494,0,3.2096329,137.97952
2063,2024-02-15,Charlotte,73.238045,UTSA,59.17226,0,14.065784,132.41031
4699,2024-02-15,Central Arkansas,70.48339,Austin Peay,74.64608,0,-4.162689,145.12947
4330,2024-02-15,Nebraska Omaha,78.70051,South Dakota,71.81559,0,6.884918,150.5161
1243,2024-02-15,Washington St.,72.05844,California,62.751698,0,9.306744,134.81013
3485,2024-02-15,North Alabama,79.53996,Lipscomb,73.256615,0,6.283348,152.79657
3478,2024-02-15,James Madison,77.78244,Georgia St.,70.437035,0,7.3454056,148.21948
17,2024-02-15,Little Rock,74.24163,Morehead St.,69.400795,0,4.8408356,143.64243
1196,2024-02-15,Eastern Illinois,71.43561,Southeast Missouri St.,67.12448,0,4.3111267,138.56009
1960,2024-02-15,Tennessee Tech,68.1054,Western Illinois,66.17836,0,1.9270401,134.28375
3362,2024-02-15,Cal St. Bakersfield,68.45356,Cal St. Northridge,56.498917,0,11.954643,124.95248
2480,2024-02-15,Washington,72.244385,Stanford,67.760895,0,4.48349,140.00528
1695,2024-02-15,Saint Mary's,81.36185,Pepperdine,56.335667,0,25.02618,137.69751
3428,2024-02-15,Elon,65.43979,Delaware,69.04656,0,-3.6067734,134.48636
3411,2024-02-15,Cal Poly,56.535583,Hawaii,64.7364,0,-8.200813,121.27198
2003,2024-02-15,Southern Miss,75.553856,Louisiana Monroe,62.11775,0,13.436108,137.6716
3544,2024-02-15,UMKC,60.805256,South Dakota St.,70.24036,0,-9.435101,131.04561
4728,2024-02-15,SIU Edwardsville,79.25799,Lindenwood,67.47275,0,11.78524,146.73074
1705,2024-02-15,Vermont,72.19337,New Hampshire,59.044918,0,13.148449,131.23828
1647,2024-02-15,San Diego,77.5259,Portland,75.01404,0,2.5118637,152.53995
4851,2024-02-15,Appalachian St.,77.81503,Marshall,65.63009,0,12.184944,143.44513
184,2024-02-15,Purdue,81.14334,Minnesota,61.334625,0,19.808716,142.47797
869,2024-02-15,UC San Diego,69.29595,UC Santa Barbara,69.9506,0,-0.6546478,139.24655
1068,2024-02-15,William & Mary,60.39456,Towson,65.955864,0,-5.561302,126.350426
3671,2024-02-15,Albany,69.891365,NJIT,65.88862,0,4.0027466,135.77998
895,2024-02-15,Eastern Washington,78.66748,Idaho St.,65.23214,0,13.435341,143.89963
4835,2024-02-15,LIU,70.294,Fairleigh Dickinson,76.687836,0,-6.393837,146.98184
4450,2024-02-15,Le Moyne,63.8454,Central Connecticut,69.65595,0,-5.8105507,133.50136
631,2024-02-15,UT Rio Grande Valley,76.15555,Abilene Christian,77.03773,0,-0.88217926,153.19327
2543,2024-02-15,Oral Roberts,79.65626,North Dakota St.,71.98004,0,7.676216,151.63629
3586,2024-02-15,Stonehill,60.141422,Merrimack,58.700382,0,1.44104,118.841805
4488,2024-02-15,Idaho,61.067654,Weber St.,71.00771,0,-9.94006,132.07536
3630,2024-02-15,Bryant,73.744255,Maine,68.78231,0,4.9619446,142.52657
1095,2024-02-15,UNC Wilmington,81.05191,North Carolina A&T,62.569675,0,18.482235,143.62158
2465,2024-02-15,USC,76.14407,Utah,61.23714,0,14.906933,137.38121
3654,2024-02-15,Binghamton,73.18332,UMBC,67.4609,0,5.7224197,140.64423
3754,2024-02-15,South Alabama,65.430954,Texas St.,60.242554,0,5.1884003,125.67351
1621,2024-02-15,Sacramento St.,64.710655,Northern Arizona,62.05371,0,2.6569443,126.764366
4303,2024-02-15,Denver,75.20108,North Dakota,71.61976,0,3.5813217,146.82083
3998,2024-02-15,Coastal Carolina,73.10846,Georgia Southern,73.751625,0,-0.6431656,146.86008
3213,2024-02-15,Tennessee Martin,81.91016,Southern Indiana,78.41071,0,3.499443,160.32086
3603,2024-02-16,Columbia,76.615715,Dartmouth,71.918976,0,4.696739,148.5347
1313,2024-02-16,Georgetown,62.246784,Villanova,73.080284,0,-10.8335,135.32707
1735,2024-02-16,Marist,67.14678,Canisius,63.40927,0,3.7375107,130.55606
3799,2024-02-16,Princeton,73.59984,Brown,66.66419,0,6.935646,140.26404
5114,2024-02-16,Iona,79.247856,Manhattan,64.89564,0,14.352219,144.1435
3819,2024-02-16,Cornell,77.519005,Harvard,69.2077,0,8.311302,146.72672
3614,2024-02-16,Penn,65.25582,Yale,70.40627,0,-5.1504517,135.6621
4042,2024-02-16,Saint Peter's,61.140736,Siena,62.007553,0,-0.8668175,123.148285
1815,2024-02-16,Fairfield,62.55122,Niagara,57.664936,0,4.886284,120.216156
2615,2024-02-16,Rider,67.15017,Mount St. Mary's,61.113033,0,6.037136,128.2632
4072,2024-02-16,Saint Louis,70.1509,VCU,72.55118,0,-2.4002762,142.70209
4931,2024-02-16,Kennesaw St.,79.444466,North Florida,67.99076,0,11.453705,147.43523
107,2024-02-16,Queens,72.525665,Jacksonville,59.582874,0,12.942791,132.10854
837,2024-02-16,San Diego St.,76.14777,New Mexico,67.522026,0,8.625748,143.6698
1218,2024-02-17,Iowa St.,72.19311,Texas Tech,60.564716,0,11.628391,132.75783
1339,2024-02-17,Butler,60.527435,Creighton,67.90166,0,-7.374222,128.4291
4976,2024-02-17,Cleveland St.,75.69903,Youngstown St.,72.11466,0,3.5843658,147.81369
1033,2024-02-17,UNC Wilmington,76.31783,Elon,61.201702,0,15.116131,137.51953
4902,2024-02-17,Sacramento St.,69.37376,Northern Colorado,61.253525,0,8.120232,130.62729
4746,2024-02-17,Jackson St.,71.13209,Florida A&M,61.569447,0,9.562641,132.70154
4776,2024-02-17,Oklahoma St.,69.1882,BYU,66.76219,0,2.4260101,135.9504
1334,2024-02-17,Connecticut,77.14431,Marquette,66.45455,0,10.689758,143.59886
4509,2024-02-17,UCF,63.076733,Cincinnati,62.05456,0,1.022171,125.131294
975,2024-02-17,Maine,62.87712,Vermont,64.73193,0,-1.8548126,127.609055
1296,2024-02-17,Providence,77.61326,DePaul,64.53466,0,13.078598,142.14792
4493,2024-02-17,Eastern Washington,74.1769,Weber St.,68.610695,0,5.566208,142.7876
956,2024-02-17,Colorado St.,76.93079,Utah St.,69.229454,0,7.7013397,146.16025
5141,2024-02-17,Eastern Michigan,74.35379,Bowling Green,74.43274,0,-0.078948975,148.78653
4818,2024-02-17,Merrimack,71.73991,LIU,59.443882,0,12.296024,131.18379
4261,2024-02-17,Virginia,68.538086,Wake Forest,56.812878,0,11.725208,125.35097
1072,2024-02-17,Hampton,65.81207,Towson,68.24784,0,-2.4357681,134.0599
4847,2024-02-17,Coastal Carolina,82.72916,Marshall,80.38179,0,2.3473663,163.11095
4475,2024-02-17,UNC Asheville,77.51468,Charleston Southern,62.693798,0,14.820881,140.20848
141,2024-02-17,Nebraska,78.29185,Penn St.,68.91968,0,9.3721695,147.21152
792,2024-02-17,UNLV,74.708405,Nevada,70.239296,0,4.4691086,144.9477
1461,2024-02-17,Prairie View A&M,62.738495,Southern,65.684715,0,-2.9462204,128.42322
4460,2024-02-17,Sam Houston St.,62.661114,Liberty,64.14025,0,-1.4791374,126.80136
765,2024-02-17,Boise St.,71.17243,Fresno St.,58.779465,0,12.392967,129.9519
4546,2024-02-17,Houston,69.39719,Texas,61.8515,0,7.545685,131.24869
4566,2024-02-17,Kansas St.,74.77718,TCU,67.353355,0,7.423828,142.13054
4726,2024-02-17,Eastern Illinois,68.56484,Lindenwood,64.8428,0,3.722046,133.40764
4362,2024-02-17,Alcorn St.,76.701805,Bethune Cookman,67.139366,0,9.562439,143.84117
4945,2024-02-17,Presbyterian,62.46025,Longwood,61.2511,0,1.2091522,123.71135
4657,2024-02-17,Howard,75.9921,North Carolina Central,70.68412,0,5.3079834,146.67622
4619,2024-02-17,Wright St.,81.10859,Robert Morris,67.62615,0,13.482437,148.73474
15,2024-02-17,Tennessee Martin,73.05881,Morehead St.,71.454704,0,1.6041031,144.51352
1392,2024-02-17,Incarnate Word,70.53318,Northwestern St.,68.605446,0,1.9277344,139.13863
1198,2024-02-17,SIU Edwardsville,82.018005,Southeast Missouri St.,70.60937,0,11.408638,152.62738
4196,2024-02-17,Kent St.,79.26421,Northern Illinois,64.46273,0,14.801483,143.72694
1480,2024-02-17,Tulsa,73.54985,Rice,76.09988,0,-2.550026,149.64972
920,2024-02-17,UC Irvine,71.95362,Cal St. Bakersfield,61.25851,0,10.69511,133.21213
4194,2024-02-17,Central Michigan,72.202065,Western Michigan,66.71072,0,5.4913483,138.91278
4337,2024-02-17,St. Thomas,76.911354,South Dakota,69.76294,0,7.1484146,146.67429
4386,2024-02-17,Alabama St.,69.343544,Arkansas Pine Bluff,68.04605,0,1.297493,137.38959
4694,2024-02-17,North Alabama,75.13978,Austin Peay,68.972664,0,6.1671143,144.11244
907,2024-02-17,Gonzaga,93.66483,Pacific,67.63009,0,26.034744,161.29492
1244,2024-02-17,Washington,79.2189,California,67.07636,0,12.14254,146.29526
889,2024-02-17,Idaho,66.03262,Idaho St.,68.73312,0,-2.7005005,134.76575
6,2024-02-17,Mercer,66.5661,Samford,69.025475,0,-2.4593735,135.59158
1021,2024-02-17,Duquesne,78.687904,Saint Joseph's,73.11606,0,5.571846,151.80396
1156,2024-02-17,Drexel,69.93382,Campbell,57.5003,0,12.433521,127.43413
131,2024-02-17,Maryland,69.42764,Illinois,63.74824,0,5.6794014,133.17589
4411,2024-02-17,Stetson,75.23059,Florida Gulf Coast,77.078514,0,-1.8479233,152.30911
4305,2024-02-17,Oral Roberts,80.47259,North Dakota,71.80062,0,8.671967,152.27321
4554,2024-02-17,West Virginia,69.41155,Baylor,71.2676,0,-1.8560486,140.67915
123,2024-02-17,Bellarmine,72.08179,Eastern Kentucky,74.294395,0,-2.2126083,146.37619
471,2024-02-17,St. Bonaventure,71.292725,Davidson,59.273426,0,12.019299,130.56615
3382,2024-02-17,UC San Diego,66.60572,Cal St. Fullerton,68.87736,0,-2.271637,135.48308
3925,2024-02-17,Florida St.,66.566925,Duke,72.28265,0,-5.7157288,138.84958
361,2024-02-17,Lehigh,74.736,Loyola MD,69.16032,0,5.5756836,143.89632
3532,2024-02-17,Southern Illinois,65.6955,Indiana St.,68.45559,0,-2.760086,134.1511
1649,2024-02-17,Pepperdine,82.276695,Portland,79.02091,0,3.255783,161.2976
3951,2024-02-17,Georgia Tech,72.12351,Syracuse,71.22706,0,0.89645386,143.35057
2479,2024-02-17,Washington St.,64.496994,Stanford,64.98188,0,-0.48488617,129.47888
1640,2024-02-17,Alabama A&M,70.17455,Mississippi Valley St.,65.502556,0,4.671997,135.67711
2907,2024-02-17,Middle Tennessee,67.35955,UTEP,65.28298,0,2.0765686,132.64253
2679,2024-02-17,Tennessee,81.38764,Vanderbilt,63.489243,0,17.8984,144.87689
3504,2024-02-17,South Alabama,66.73027,Arkansas St.,61.684956,0,5.045315,128.41522
1938,2024-02-17,North Carolina,81.680855,Virginia Tech,64.42217,0,17.258682,146.10303
1950,2024-02-17,Tennessee St.,77.09694,Western Illinois,73.41161,0,3.6853256,150.50854
3978,2024-02-17,Hofstra,72.36843,Northeastern,64.17406,0,8.194374,136.54248
244,2024-02-17,American,66.889366,Lafayette,61.2912,0,5.5981674,128.18057
3472,2024-02-17,Old Dominion,66.71218,Georgia St.,61.369595,0,5.3425865,128.08177
1617,2024-02-17,Portland St.,73.15737,Northern Arizona,71.31083,0,1.8465424,144.4682
1964,2024-02-17,New Orleans,77.72219,Lamar,72.48531,0,5.2368774,150.2075
1582,2024-02-17,Fairleigh Dickinson,78.47604,Saint Francis,68.836174,0,9.63987,147.31223
2026,2024-02-17,Southeastern Louisiana,86.94571,Houston Christian,70.371635,0,16.574074,157.31735
605,2024-02-17,Southern Utah,68.87546,Utah Valley,72.64428,0,-3.7688217,141.51974
2297,2024-02-17,Coppin St.,63.924816,Delaware St.,70.23463,0,-6.3098106,134.15944
2009,2024-02-17,Troy,74.91674,Louisiana Monroe,65.966225,0,8.950516,140.88297
3407,2024-02-17,Cal St. Northridge,71.59705,Long Beach St.,79.286156,0,-7.689102,150.88321
2477,2024-02-17,USC,76.82694,Colorado,66.250305,0,10.576637,143.07724
1987,2024-02-17,Alabama,77.13915,Texas A&M,61.192646,0,15.9465065,138.3318
3414,2024-02-17,UC Santa Barbara,63.981213,Hawaii,61.750732,0,2.2304802,125.73195
2319,2024-02-17,Colgate,83.2211,Bucknell,66.67803,0,16.543068,149.89914
4009,2024-02-17,James Madison,77.84345,Georgia Southern,69.91334,0,7.9301147,147.75679
1604,2024-02-17,Detroit Mercy,77.50589,Purdue Fort Wayne,73.61704,0,3.8888474,151.12292
3434,2024-02-17,North Carolina A&T,62.293274,Delaware,71.525734,0,-9.23246,133.819
2667,2024-02-17,Georgia,68.77352,Florida,65.7907,0,2.9828186,134.56422
231,2024-02-17,Iowa,71.631065,Wisconsin,69.28191,0,2.3491516,140.91298
3545,2024-02-17,Nebraska Omaha,71.35289,South Dakota St.,79.76884,0,-8.415947,151.12173
2890,2024-02-17,Louisiana Tech,75.32015,FIU,64.555305,0,10.764847,139.87546
3913,2024-02-17,Auburn,76.81836,Kentucky,65.96279,0,10.855568,142.78116
3687,2024-02-17,UMBC,76.27293,Albany,70.21421,0,6.058716,146.48714
3701,2024-02-17,NJIT,67.02874,Binghamton,65.454094,0,1.574646,132.48283
3821,2024-02-17,Columbia,68.16773,Harvard,70.17312,0,-2.0053864,138.34085
3707,2024-02-17,Bryant,77.40689,UMass Lowell,74.85169,0,2.5551987,152.25858
569,2024-02-17,Utah Tech,69.46685,Seattle,73.80897,0,-4.3421173,143.27582
1801,2024-02-17,Oregon St.,56.891895,Oregon,66.41313,0,-9.521236,123.30502
2412,2024-02-17,UC Davis,75.06861,UC Riverside,65.95206,0,9.116554,141.02066
2777,2024-02-17,Milwaukee,69.27352,Northern Kentucky,67.85973,0,1.4137878,137.13326
3802,2024-02-17,Penn,70.790924,Brown,71.868774,0,-1.0778503,142.6597
3750,2024-02-17,Southern Miss,68.31052,Texas St.,63.698605,0,4.611912,132.00912
301,2024-02-17,Wagner,66.534935,Sacred Heart,61.121216,0,5.413719,127.65615
1770,2024-02-17,South Carolina,61.300884,LSU,60.195187,0,1.1056976,121.49607
712,2024-02-17,Loyola Marymount,71.657166,San Francisco,68.49177,0,3.1653976,140.14893
2442,2024-02-17,Texas Southern,69.93166,Grambling St.,67.41564,0,2.5160217,137.3473
288,2024-02-17,Texas A&M Corpus Chris,73.62477,Texas A&M Commerce,67.49838,0,6.1263885,141.12315
2282,2024-02-17,USC Upstate,66.29964,Gardner Webb,69.799995,0,-3.5003586,136.09964
2717,2024-02-17,Mississippi,70.90973,Missouri,70.63302,0,0.2767105,141.54276
3850,2024-02-17,Holy Cross,64.570305,Army,67.837555,0,-3.26725,132.40787
2692,2024-02-17,Mississippi St.,67.4093,Arkansas,63.405346,0,4.003956,130.81465
582,2024-02-17,Grand Canyon,69.5698,Cal Baptist,58.198895,0,11.370907,127.76869
1893,2024-02-17,Pittsburgh,75.975006,Louisville,61.981472,0,13.993534,137.95648
3571,2024-02-17,Oklahoma,61.607136,Kansas,64.7878,0,-3.1806679,126.39494
1880,2024-02-17,Clemson,76.07189,N.C. State,68.80188,0,7.270012,144.87378
3602,2024-02-17,Cornell,83.26505,Dartmouth,72.640656,0,10.624397,155.9057
275,2024-02-17,Le Moyne,65.6481,Stonehill,69.48554,0,-3.8374405,135.13364
3609,2024-02-17,Princeton,69.081505,Yale,69.312164,0,-0.23065948,138.39368
1848,2024-02-17,Boston College,68.83861,Miami FL,71.7804,0,-2.9417953,140.61902
2825,2024-02-17,Arizona,87.654686,Arizona St.,75.08735,0,12.567337,162.74203
3866,2024-02-17,Boston University,64.039604,Navy,60.207764,0,3.8318405,124.24737
724,2024-02-17,Western Carolina,74.306526,East Tennessee St.,68.316864,0,5.989662,142.62338
2808,2024-02-17,Montana,70.618805,Montana St.,62.066254,0,8.552551,132.68506
519,2024-02-17,Western Kentucky,74.915596,New Mexico St.,66.52725,0,8.388344,141.44284
1684,2024-02-17,San Diego,74.46412,Santa Clara,75.69395,0,-1.2298279,150.15807
4068,2024-02-17,La Salle,79.67408,Massachusetts,69.872444,0,9.801636,149.54652
3493,2024-02-17,Central Arkansas,75.674324,Lipscomb,79.32218,0,-3.6478577,154.9965
3787,2024-02-17,Appalachian St.,70.74213,Louisiana,60.767475,0,9.974651,131.5096
