,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU,Win Percent
0,2024-02-17,Louisiana Tech,73.47762066828521,FIU,67.79809954857096,0,5.679521119714252,141.27572021685617,0.022
0,2024-02-17,Hampton,68.66742812414888,Towson,71.26523631004319,0,-2.5978081858943085,139.93266443419208,0.832
0,2024-02-17,Hofstra,73.79560166961205,Northeastern,65.02290580546055,0,8.772695864151501,138.8185074750726,0.002
0,2024-02-17,Alabama St.,68.59702763196601,Arkansas Pine Bluff,67.80023100295412,0,0.7967966290118937,136.39725863492015,0.366
0,2024-02-17,Kent St.,76.65651211745501,Northern Illinois,66.33014026674246,0,10.326371850712547,142.98665238419747,0.0
0,2024-02-17,Appalachian St.,72.0441522934646,Louisiana,66.96647507409311,0,5.077677219371495,139.01062736755773,0.051
0,2024-02-17,Sam Houston St.,66.31400258611035,Liberty,67.91102690428559,0,-1.5970243181752437,134.22502949039594,0.727
0,2024-02-17,Eastern Washington,71.65886915030093,Weber St.,69.89337069867892,0,1.7654984516220082,141.55223984897987,0.295
0,2024-02-17,Providence,76.48706314618391,DePaul,66.6869042277373,0,9.800158918446613,143.17396737392122,0.0
0,2024-02-17,San Diego,71.53604242134033,Santa Clara,75.868709307415,0,-4.332666886074676,147.40475172875534,0.888
0,2024-02-17,American,69.20665895706846,Lafayette,64.44276589537323,0,4.763893061695228,133.64942485244168,0.029
0,2024-02-17,USC Upstate,67.64672777808678,Gardner Webb,70.41656355688788,0,-2.769835778801095,138.06329133497468,0.859
0,2024-02-17,Georgia,71.27781424138504,Florida,70.69421009355933,0,0.5836041478257101,141.97202433494436,0.42
0,2024-02-17,Georgia Tech,72.81486091307656,Syracuse,70.88952781875956,0,1.925333094316997,143.7043887318361,0.275
0,2024-02-17,Nebraska Omaha,72.09424592328767,South Dakota St.,77.94547742084414,0,-5.851231497556469,150.0397233441318,0.986
0,2024-02-17,Le Moyne,66.31484254664238,Stonehill,69.63635831281614,0,-3.3215157661737607,135.95120085945854,0.83
0,2024-02-17,Boston College,69.34519389808095,Miami FL,75.84775459308116,0,-6.502560695000213,145.1929484911621,0.986
0,2024-02-17,UCF,67.6932150364989,Cincinnati,67.44123667265025,0,0.25197836384865013,135.13445170914915,0.463
0,2024-02-17,Princeton,69.51446998535755,Yale,72.53949479225919,0,-3.0250248069016408,142.05396477761673,0.899
0,2024-02-17,Tulsa,72.54604188007956,Rice,76.79116714655565,0,-4.245125266476094,149.3372090266352,0.928
0,2024-02-17,Texas Southern,71.14057625007904,Grambling St.,63.908791053475966,0,7.23178519660307,135.04936730355502,0.011
0,2024-02-17,Maine,65.5509247566093,Vermont,69.73697996248069,0,-4.186055205871384,135.28790471909,0.95
0,2024-02-17,Bellarmine,69.79434834066625,Eastern Kentucky,75.11564586780929,0,-5.321297527143045,144.90999420847555,0.962
0,2024-02-17,Boise St.,71.57683789226816,Fresno St.,63.09067063892898,0,8.486167253339183,134.66750853119714,0.002
0,2024-02-17,St. Bonaventure,73.72738576613786,Davidson,63.72812054502253,0,9.99926522111533,137.45550631116038,0.001
0,2024-02-17,Iowa St.,65.7073352209999,Texas Tech,59.16959445938711,0,6.537740761612781,124.87692968038701,0.002
0,2024-02-17,Connecticut,74.44244225713103,Marquette,68.0830113941785,0,6.359430862952536,142.52545365130953,0.006
0,2024-02-17,UC San Diego,68.50866603621175,Cal St. Fullerton,69.85230781175807,0,-1.3436417755463168,138.36097384796983,0.652
0,2024-02-17,Pepperdine,77.53884299027419,Portland,75.71921261629535,0,1.819630373978839,153.25805560656954,0.276
0,2024-02-17,Pittsburgh,74.50525230792854,Louisville,65.52174658973986,0,8.983505718188681,140.02699889766842,0.001
0,2024-02-17,Utah Tech,69.55839644703292,Seattle,73.50587456648631,0,-3.947478119453393,143.06427101351923,0.929
0,2024-02-17,Drexel,73.46600884926782,Campbell,60.284083617898254,0,13.181925231369569,133.75009246716607,0.0
0,2024-02-17,Western Kentucky,72.72703360848469,New Mexico St.,68.23716833612377,0,4.489865272360916,140.96420194460848,0.05
0,2024-02-17,The Citadel,73.40773204230786,VMI,65.92872936369976,0,7.479002678608097,139.33646140600763,0.01
0,2024-02-17,Furman,78.6654770167619,Chattanooga,70.79542235605363,0,7.870054660708263,149.46089937281553,0.003
0,2024-02-17,Detroit Mercy,74.20436316931674,Purdue Fort Wayne,71.32910449290456,0,2.875258676412173,145.5334676622213,0.188
0,2024-02-17,Wagner,66.96952530600967,Sacred Heart,67.96858005595158,0,-0.9990547499419051,134.93810536196125,0.628
0,2024-02-17,Monmouth,69.38426388251658,Stony Brook,67.08184406520238,0,2.3024198173142025,136.46610794771897,0.222
0,2024-02-17,Morgan St.,70.25102753392186,Maryland Eastern Shore,66.9846090661583,0,3.2664184677635575,137.23563660008017,0.19
0,2024-02-17,Sacramento St.,69.74441603041564,Northern Colorado,67.92214623638031,0,1.8222697940353214,137.66656226679595,0.26
0,2024-02-17,Virginia,71.2030429870033,Wake Forest,64.50157081143267,0,6.701472175570629,135.70461379843596,0.01
0,2024-02-17,Coastal Carolina,74.74043082456545,Marshall,77.4466197981585,0,-2.7061889735930436,152.18705062272394,0.816
0,2024-02-17,Gonzaga,87.53567297359304,Pacific,64.02373648850794,0,23.5119364850851,151.55940946210097,0.0
0,2024-02-17,Wofford,66.04680605778599,UNC Greensboro,70.13353963912019,0,-4.086733581334201,136.18034569690616,0.943
0,2024-02-17,New Orleans,75.1836368461152,Lamar,68.16997694887513,0,7.013659897240075,143.35361379499034,0.007
0,2024-02-17,Grand Canyon,73.5655434752397,Cal Baptist,64.24537721570813,0,9.320166259531575,137.81092069094785,0.0
0,2024-02-17,Buffalo,68.3664071091411,Akron,72.53318527350106,0,-4.166778164359968,140.89959238264214,0.946
0,2024-02-17,High Point,69.94854506198968,Radford,72.30418224093111,0,-2.3556371789414356,142.2527273029208,0.804
0,2024-02-17,Southern Utah,69.06368567715833,Utah Valley,71.94204340014761,0,-2.8783577229892785,141.00572907730594,0.818
0,2024-02-17,Nebraska,76.15778156163351,Penn St.,68.91576365181501,0,7.2420179098185,145.07354521344854,0.002
0,2024-02-17,Mercer,67.87648238903282,Samford,72.45037484985622,0,-4.5738924608234015,140.32685723888903,0.955
0,2024-02-17,Idaho,67.03564123728444,Idaho St.,71.03317959356413,0,-3.9975383562796907,138.06882083084855,0.888
0,2024-02-17,North Carolina,78.23919205671235,Virginia Tech,66.76844592480792,0,11.470746131904434,145.00763798152028,0.0
0,2024-02-17,Tennessee Martin,73.41757112084996,Morehead St.,72.09565624884743,0,1.3219148720025231,145.5132273696974,0.348
0,2024-02-17,Southern Miss,69.81970684341732,Texas St.,62.521494403848,0,7.298212439569319,132.34120124726533,0.006
0,2024-02-17,Cal St. Northridge,68.63535994720004,Long Beach St.,79.31180502741297,0,-10.676445080212929,147.94716497461303,1.0
0,2024-02-17,Alcorn St.,74.84870037057327,Bethune Cookman,64.81603924572539,0,10.032661124847877,139.66473961629868,0.0
0,2024-02-17,North Alabama,72.40822061825403,Austin Peay,70.0791458549008,0,2.3290747633532334,142.48736647315485,0.266
0,2024-02-17,Jackson St.,72.74953754759589,Florida A&M,60.68110413375179,0,12.068433413844105,133.43064168134768,0.0
0,2024-02-17,UT Rio Grande Valley,71.49830847306498,UT Arlington,69.77911926152827,0,1.7191892115367153,141.27742773459323,0.298
0,2024-02-17,James Madison,75.92030539849499,Georgia Southern,66.31768004886378,0,9.60262534963121,142.23798544735877,0.002
0,2024-02-17,Nicholls St.,69.91779555647958,McNeese St.,76.23375282972687,0,-6.315957273247292,146.15154838620646,0.973
0,2024-02-17,Middle Tennessee,70.19276555382041,UTEP,66.18517060211664,0,4.007594951703766,136.37793615593705,0.082
0,2024-02-17,St. Thomas,75.04037489316813,South Dakota,69.63996381228438,0,5.400411080883757,144.68033870545253,0.038
0,2024-02-17,Colorado St.,75.23722037075947,Utah St.,68.9432011640597,0,6.294019206699772,144.18042153481917,0.025
0,2024-02-17,Little Rock,79.84212659591975,Southern Indiana,69.34368468000338,0,10.498441915916374,149.18581127592313,0.0
0,2024-02-17,Washington St.,69.12999310535182,Stanford,71.80129406710394,0,-2.6713009617521237,140.93128717245577,0.832
0,2024-02-17,SIU Edwardsville,75.80021869165148,Southeast Missouri St.,69.80989151699067,0,5.9903271746608056,145.61011020864214,0.038
0,2024-02-17,West Virginia,70.22445795462032,Baylor,73.83491037796252,0,-3.6104524233421955,144.05936833258284,0.899
0,2024-02-17,Troy,73.34942547313906,Louisiana Monroe,64.91395428131342,0,8.435471191825641,138.2633797544525,0.005
0,2024-02-17,Southeastern Louisiana,83.0076678918684,Houston Christian,68.13931505602677,0,14.86835283584162,151.14698294789517,0.0
0,2024-02-17,Mississippi,71.66474438129735,Missouri,73.36824357645406,0,-1.7034991951567093,145.0329879577514,0.709
0,2024-02-17,Howard,74.09855766223386,North Carolina Central,66.20143936075422,0,7.897118301479637,140.29999702298807,0.016
0,2024-02-17,Houston,71.18175511063636,Texas,65.48851119597043,0,5.693243914665928,136.67026630660678,0.016
0,2024-02-17,UC Davis,73.46948670317387,UC Riverside,65.53237754871468,0,7.937109154459193,139.00186425188855,0.008
0,2024-02-17,Miami OH,73.68830063080557,Ball St.,71.1763484388284,0,2.511952191977173,144.86464906963397,0.165
0,2024-02-17,Western Carolina,74.02099707592575,East Tennessee St.,66.38380837781195,0,7.637188698113803,140.4048054537377,0.003
0,2024-02-17,Oklahoma St.,70.56165622683282,BYU,71.62198238536658,0,-1.060326158533755,142.1836386121994,0.635
0,2024-02-17,Bryant,72.68114068035999,UMass Lowell,72.09960053896972,0,0.5815401413902634,144.7807412193297,0.42
0,2024-02-17,Milwaukee,72.69521510067145,Northern Kentucky,69.62862646373216,0,3.0665886369392865,142.3238415644036,0.148
0,2024-02-17,Missouri St.,74.19267038694262,Valparaiso,61.44373763015511,0,12.74893275678751,135.63640801709772,0.0
0,2024-02-17,UNC Wilmington,76.05241399228586,Elon,61.8238922315385,0,14.228521760747363,137.87630622382437,0.0
0,2024-02-17,Cleveland St.,73.75323179684041,Youngstown St.,70.33753217654483,0,3.415699620295584,144.09076397338524,0.141
0,2024-02-17,Old Dominion,70.51081185492065,Georgia St.,65.76030766976531,0,4.750504185155336,136.27111952468596,0.055
0,2024-02-17,Florida St.,68.82226526262593,Duke,75.32534730333893,0,-6.503082040712997,144.14761256596486,0.991
0,2024-02-17,Central Arkansas,72.87115574355144,Lipscomb,76.99369991259081,0,-4.122544169039372,149.86485565614225,0.859
0,2024-02-17,Colgate,79.58918849137582,Bucknell,64.39428081436557,0,15.19490767701025,143.98346930574138,0.0
0,2024-02-17,Washington,75.97827334084866,California,67.15296564749262,0,8.825307693356038,143.1312389883413,0.0
0,2024-02-17,Portland St.,73.47797004958821,Northern Arizona,69.81892042857726,0,3.6590496210109507,143.29689047816547,0.114
0,2024-02-17,UNC Asheville,75.53817336707863,Charleston Southern,62.994933847902495,0,12.543239519176133,138.53310721498113,0.0
0,2024-02-17,UMBC,73.28992224470635,Albany,68.86885613948185,0,4.421066105224497,142.1587783841882,0.071
0,2024-02-17,Oakland,73.70777169089865,IUPUI,67.68952317500978,0,6.018248515888871,141.39729486590844,0.049
0,2024-02-17,Norfolk St.,74.83430186262713,South Carolina St.,67.22597137997512,0,7.608330482652008,142.06027324260225,0.005
0,2024-02-17,Lehigh,72.37579307606836,Loyola MD,67.64814032472682,0,4.727652751341537,140.0239334007952,0.027
0,2024-02-17,Coppin St.,66.2864060340742,Delaware St.,68.8584008128285,0,-2.571994778754302,135.14480684690272,0.781
0,2024-02-17,Auburn,73.97887572841256,Kentucky,69.39225953888838,0,4.586616189524179,143.37113526730093,0.071
0,2024-02-17,UNLV,73.1696929608067,Nevada,70.82635621236155,0,2.3433367484451537,143.99604917316825,0.215
0,2024-02-17,North Carolina A&T,66.60439770887268,Delaware,74.89336114041923,0,-8.288963431546549,141.49775884929193,0.997
0,2024-02-17,Denver,72.25575100177704,North Dakota St.,73.57519891768683,0,-1.319447915909791,145.83094991946388,0.67
0,2024-02-17,Michigan,68.80244852211848,Michigan St.,69.68289117163283,0,-0.8804426495143503,138.4853396937513,0.63
0,2024-02-17,Toledo,77.10511470505054,Ohio,76.06610997346989,0,1.039004731580647,153.17122467852045,0.359
0,2024-02-17,Texas A&M Corpus Chris,72.08732791738467,Texas A&M Commerce,68.03030880218799,0,4.057019115196681,140.11763671957266,0.142
0,2024-02-17,Tennessee St.,74.52460031308526,Western Illinois,68.22835130570095,0,6.296249007384304,142.7529516187862,0.027
0,2024-02-17,Columbia,69.56489162317885,Harvard,69.01371912353828,0,0.5511724996405718,138.57861074671712,0.422
0,2024-02-17,Tennessee,76.37661208885552,Vanderbilt,62.63960210523818,0,13.737009983617341,139.01621419409372,0.0
0,2024-02-17,Incarnate Word,70.30875851025371,Northwestern St.,71.17970771084065,0,-0.870949200586935,141.48846622109437,0.608
0,2024-02-17,UC Santa Barbara,68.76901603217709,Hawaii,67.160018600154,0,1.608997432023088,135.92903463233108,0.315
0,2024-02-17,Clemson,74.23306444725785,N.C. State,69.49312860198357,0,4.739935845274275,143.72619304924143,0.045
0,2024-02-17,Oklahoma,65.78410968775427,Kansas,71.37965166186876,0,-5.5955419741144965,137.16376134962303,0.981
0,2024-02-17,Cornell,79.15017246138736,Dartmouth,68.58108515241558,0,10.569087308971774,147.73125761380294,0.0
0,2024-02-17,Butler,65.71963815785418,Creighton,74.84967371469918,0,-9.130035556845002,140.56931187255336,0.998
0,2024-02-17,Eastern Michigan,70.86855046627278,Bowling Green,75.44859460135105,0,-4.580044135078268,146.3171450676238,0.937
0,2024-02-17,South Alabama,70.4196331810631,Arkansas St.,66.41366687921557,0,4.005966301847536,136.83330006027867,0.089
0,2024-02-17,Iowa,72.34259341843779,Wisconsin,71.81094779430816,0,0.5316456241296237,144.15354121274595,0.4
0,2024-02-17,Wright St.,79.02496952445692,Robert Morris,64.92039044968945,0,14.104579074767472,143.94535997414636,0.0
0,2024-02-17,Presbyterian,64.87818137469861,Longwood,67.8019057895074,0,-2.923724414808788,132.68008716420601,0.873
0,2024-02-17,Arizona,81.30105586156584,Arizona St.,66.4485228172887,0,14.852533044277138,147.74957867885456,0.0
0,2024-02-17,Penn,70.9573376158411,Brown,70.01369109121133,0,0.9436465246297701,140.97102870705243,0.358
0,2024-02-17,Stephen F. Austin,75.9510764538587,Abilene Christian,69.09557874837574,0,6.855497705482961,145.04665520223443,0.008
0,2024-02-17,Merrimack,67.91422908351997,LIU,64.28895894947311,0,3.6252701340468576,132.20318803299307,0.132
0,2024-02-17,Loyola Marymount,72.50577212458968,San Francisco,69.90888906181871,0,2.5968830627709707,142.4146611864084,0.182
0,2024-02-17,La Salle,75.21593529687041,Massachusetts,71.95261774521438,0,3.26331755165603,147.1685530420848,0.144
0,2024-02-17,Holy Cross,67.6780087610214,Army,68.53201577334299,0,-0.8540070123215884,136.21002453436438,0.617
0,2024-02-17,Dayton,70.27468424278727,Fordham,62.19344983997535,0,8.081234402811923,132.46813408276262,0.001
0,2024-02-17,UC Irvine,72.16510605819497,Cal St. Bakersfield,58.76323337454219,0,13.401872683652776,130.92833943273715,0.0
0,2024-02-17,Boston University,65.96933265837228,Navy,65.00281755308755,0,0.9665151052847278,130.97215021145985,0.364
0,2024-02-17,Maryland,71.54818662226938,Illinois,69.45793410728638,0,2.090252514983007,141.00612072955576,0.227
0,2024-02-17,Montana,72.89584222881167,Montana St.,65.88007541233246,0,7.015766816479214,138.77591764114413,0.022
0,2024-02-17,Stetson,71.38947134895041,Florida Gulf Coast,73.56193250007328,0,-2.1724611511228744,144.95140384902368,0.747
0,2024-02-17,Prairie View A&M,66.59121444342489,Southern,64.62591911510832,0,1.9652953283165715,131.2171335585332,0.245
0,2024-02-17,Duquesne,75.03857573554775,Saint Joseph's,70.68172733893363,0,4.356848396614126,145.72030307448136,0.053
0,2024-02-17,George Washington,72.33046087073001,Richmond,73.38831969036966,0,-1.0578588196396481,145.71878056109966,0.659
0,2024-02-17,Alabama,76.76070420412896,Texas A&M,68.03033086629249,0,8.730373337836468,144.79103507042146,0.003
0,2024-02-17,Alabama A&M,70.8699316355638,Mississippi Valley St.,60.38004917944637,0,10.489882456117435,131.24998081501016,0.003
0,2024-02-17,South Carolina,67.85325672422286,LSU,67.47383615992614,0,0.3794205642967228,135.327092884149,0.465
0,2024-02-17,Mississippi St.,68.35214131640258,Arkansas,67.87664969872479,0,0.4754916176777897,136.22879101512737,0.426
0,2024-02-17,Oregon St.,65.10213660095103,Oregon,73.55425919244792,0,-8.452122591496888,138.65639579339893,1.0
0,2024-02-17,Central Michigan,70.55038240785984,Western Michigan,67.79032870410049,0,2.760053703759354,138.34071111196033,0.174
0,2024-02-17,NJIT,67.91864947366346,Binghamton,67.19684195937327,0,0.721807514290191,135.11549143303674,0.406
0,2024-02-17,USC,73.5425263111308,Colorado,69.13483310139918,0,4.407693209731619,142.67735941253,0.079
0,2024-02-17,Kansas St.,72.78644435455534,TCU,68.1120964889409,0,4.674347865614436,140.89854084349625,0.053
0,2024-02-17,Southern Illinois,67.9585418670919,Indiana St.,69.41305659342795,0,-1.4545147263360576,137.37159846051986,0.715
0,2024-02-17,Oral Roberts,77.22389957700929,North Dakota,70.20301912742347,0,7.0208804495858175,147.42691870443275,0.011
0,2024-02-17,Fairleigh Dickinson,74.97366828712534,Saint Francis,67.08936666945351,0,7.884301617671824,142.06303495657886,0.004
0,2024-02-17,Eastern Illinois,69.21555559816794,Lindenwood,64.48366860533328,0,4.73188699283466,133.69922420350122,0.111
0,2024-02-17,San Jose St.,70.95727463937185,Wyoming,65.87198331492013,0,5.085291324451717,136.82925795429196,0.059
0,2024-02-18,Northern Iowa,71.15176345353665,Bradley,67.48619015882953,0,3.665573294707116,138.63795361236618,0.09
0,2024-02-18,Indiana,70.78226670792014,Northwestern,67.66707809915991,0,3.115188608760235,138.44934480708005,0.118
0,2024-02-18,UCLA,70.56811473521044,Utah,64.20015811952784,0,6.367956615682601,134.76827285473829,0.016
0,2024-02-18,Rhode Island,66.51750255432555,Loyola Chicago,71.6167743552182,0,-5.099271800892652,138.13427690954376,0.962
0,2024-02-18,South Florida,67.23606322261809,Florida Atlantic,73.67718091023175,0,-6.441117687613669,140.91324413284985,0.986
0,2024-02-18,Illinois Chicago,70.76469020156458,Belmont,74.40604607119994,0,-3.641355869635362,145.17073627276451,0.878
0,2024-02-18,Quinnipiac,68.89193948358684,Niagara,64.94640353564263,0,3.945535947944208,133.83834301922946,0.058
0,2024-02-18,Drake,75.16215133889638,Murray St.,67.90011313642748,0,7.262038202468901,143.06226447532384,0.01
0,2024-02-18,Charlotte,68.51921133004117,Wichita St.,67.44903225726297,0,1.0701790727782026,135.96824358730413,0.338
0,2024-02-18,Iona,71.46258812234022,Saint Peter's,60.53560142249297,0,10.926986699847255,131.9981895448332,0.0
0,2024-02-18,Illinois St.,76.35158422672042,Evansville,63.31337706196107,0,13.03820716475935,139.6649612886815,0.0
0,2024-02-18,Minnesota,66.62037623978213,Rutgers,69.26993717545061,0,-2.6495609356684753,135.89031341523275,0.841
0,2024-02-18,UAB,71.36972900636559,North Texas,66.70122102631699,0,4.668507980048602,138.07095003268256,0.068
0,2024-02-18,St. John's,72.60374731723333,Seton Hall,69.12343149890619,0,3.480315818327142,141.7271788161395,0.084
0,2024-02-18,East Carolina,74.29202378320441,Tulane,74.5500773253075,0,-0.2580535421030845,148.8421011085119,0.532
0,2024-02-18,Fairfield,66.12699280234403,Mount St. Mary's,62.78844012300848,0,3.3385526793355567,128.91543292535252,0.134
0,2024-02-18,SMU,71.11966822431742,Memphis,75.6536562019771,0,-4.533987977659677,146.77332442629452,0.945
0,2024-02-18,Siena,69.81590704496561,Canisius,67.81277224177876,0,2.003134803186853,137.6286792867444,0.259
0,2024-02-18,Ohio St.,69.20468610824464,Purdue,72.44711372261571,0,-3.242427614371067,141.65179983086034,0.836
0,2024-02-18,Temple,74.06248126772299,UTSA,67.89935937217449,0,6.1631218955485,141.96184063989747,0.029
0,2024-02-18,Manhattan,66.42421221654453,Rider,71.60011555453278,0,-5.175903337988245,138.0243277710773,0.963
0,2024-02-19,Charleston,81.41259987582022,William & Mary,64.19641884690591,0,17.216181028914306,145.60901872272615,0.0
0,2024-02-19,Prairie View A&M,64.60199566143277,Grambling St.,66.34502068804623,0,-1.7430250266134664,130.947016349479,0.726
0,2024-02-19,Delaware St.,71.5286923400893,Morgan St.,67.73759257341838,0,3.7910997666709108,139.26628491350766,0.116
0,2024-02-19,Texas A&M Corpus Chris,74.89531099029706,Northwestern St.,67.74434674951361,0,7.150964240783452,142.63965773981067,0.026
0,2024-02-19,Alcorn St.,72.29853227556175,Florida A&M,62.48530624673035,0,9.813226028831401,134.78383852229211,0.002
0,2024-02-19,Alabama A&M,69.96603347480935,Arkansas Pine Bluff,66.13593439852023,0,3.830099076289116,136.10196787332958,0.077
0,2024-02-19,Southeastern Louisiana,76.1012861418734,Lamar,65.68910951027857,0,10.412176631594832,141.79039565215197,0.0
0,2024-02-19,Alabama St.,69.4722236692623,Mississippi Valley St.,61.94672450635042,0,7.525499162911885,131.41894817561274,0.007
0,2024-02-19,New Orleans,76.39348521690916,Nicholls St.,70.08882999101213,0,6.304655225897022,146.4823152079213,0.025
0,2024-02-19,Norfolk St.,71.08399233360812,North Carolina Central,65.80158070096114,0,5.282411632646983,136.88557303456926,0.059
0,2024-02-19,Lafayette,65.78956316196793,Colgate,75.09562436237157,0,-9.306061200403633,140.8851875243395,0.999
0,2024-02-19,Jackson St.,75.3517451298977,Bethune Cookman,62.8990895516942,0,12.45265557820349,138.2508346815919,0.0
0,2024-02-19,Maryland Eastern Shore,69.45134809971923,Coppin St.,63.7434625264272,0,5.707885573292025,133.19481062614642,0.049
0,2024-02-19,Incarnate Word,67.62158240927751,Texas A&M Commerce,71.58671309721149,0,-3.9651306879339785,139.20829550648898,0.896
0,2024-02-19,Texas Southern,73.24144670701068,Southern,62.37030348393692,0,10.871143223073759,135.6117501909476,0.0
0,2024-02-19,Virginia Tech,66.8836090674114,Virginia,66.90047638385909,0,-0.01686731644768713,133.78408545127047,0.499
0,2024-02-19,Howard,77.9227683165282,South Carolina St.,67.77854065350691,0,10.144227663021297,145.70130897003511,0.0
0,2024-02-19,Texas,72.87463667957981,Kansas St.,68.1289839844211,0,4.745652695158711,141.0036206640009,0.039
0,2024-02-19,Houston,68.9549862025549,Iowa St.,60.73222352274407,0,8.222762679810835,129.68720972529897,0.0
0,2024-02-20,Missouri,68.25966648007464,Tennessee,70.9705761822901,0,-2.71090970221546,139.23024266236473,0.814
0,2024-02-20,Wisconsin,68.64683936767781,Maryland,65.20599133765509,0,3.440848030022721,133.8528307053329,0.087
0,2024-02-20,Central Michigan,69.74241868108182,Bowling Green,75.10833938041769,0,-5.365920699335874,144.8507580614995,0.966
0,2024-02-20,Davidson,68.82382711548166,Fordham,66.64042795151073,0,2.1833991639709325,135.4642550669924,0.226
0,2024-02-20,Florida St.,75.70660300986385,Boston College,67.81947763121678,0,7.88712537864707,143.52608064108063,0.007
0,2024-02-20,Nevada,77.61012866453137,Wyoming,63.05654692213729,0,14.553581742394087,140.66667558666865,0.0
0,2024-02-20,BYU,72.06206756709035,Baylor,72.27648055617702,0,-0.21441298908666795,144.33854812326737,0.536
0,2024-02-20,Utah St.,65.5326578703789,San Diego St.,70.0052951941524,0,-4.4726373237734975,135.53795306453128,0.914
0,2024-02-20,Western Michigan,69.05628176753764,Miami OH,71.47596494066279,0,-2.4196831731251507,140.53224670820043,0.789
0,2024-02-20,Massachusetts,70.51048342724737,VCU,74.22182607664354,0,-3.7113426493961725,144.73230950389092,0.887
0,2024-02-20,Villanova,75.85754706899085,Butler,63.49109383959796,0,12.366453229392896,139.3486409085888,0.0
0,2024-02-20,Michigan St.,78.11573762814078,Iowa,69.21100619494281,0,8.904731433197966,147.32674382308358,0.001
0,2024-02-20,Ohio,74.55831627363972,Kent St.,70.49046768925965,0,4.067848584380073,145.04878396289936,0.083
0,2024-02-20,N.C. State,77.71498025935533,Syracuse,68.07507356136344,0,9.63990669799189,145.79005382071875,0.001
0,2024-02-20,Wake Forest,73.18624852259721,Pittsburgh,70.50678143820353,0,2.6794670843936785,143.69302996080074,0.199
0,2024-02-20,Texas Tech,66.43827917823326,TCU,65.30469020944676,0,1.1335889687864977,131.74296938768003,0.351
0,2024-02-20,West Virginia,72.04869207063452,UCF,65.69116783996168,0,6.357524230672837,137.73985991059618,0.02
0,2024-02-20,Morehead St.,74.76305574716936,Southern Indiana,65.35691129485024,0,9.406144452319126,140.1199670420196,0.004
0,2024-02-20,Saint Mary's,71.81247550247016,San Francisco,63.66113191787848,0,8.151343584591686,135.47360742034863,0.003
0,2024-02-20,Texas A&M,70.3982646541499,Arkansas,70.44549051254491,0,-0.04722585839500937,140.8437551666948,0.496
0,2024-02-20,Buffalo,75.38954509897495,Eastern Michigan,68.369583072329,0,7.019962026645956,143.75912817130393,0.004
0,2024-02-20,Boise St.,75.09880130166898,San Jose St.,62.566412758661016,0,12.532388543007968,137.66521406033002,0.0
0,2024-02-20,Duquesne,75.85298817702416,Saint Louis,70.51632892455176,0,5.336659252472401,146.36931710157592,0.037
0,2024-02-20,Toledo,73.90320027893245,Akron,72.82446976165114,0,1.0787305172813006,146.72767004058358,0.349
0,2024-02-20,Northern Illinois,73.21889941791018,Ball St.,72.3582479893638,0,0.860651428546376,145.57714740727397,0.379
0,2024-02-20,Creighton,71.24165316051088,Connecticut,69.6395129742004,0,1.6021401863104785,140.8811661347113,0.26
0,2024-02-21,Gardner Webb,68.29681776732743,Radford,66.75370937206057,0,1.5431083952668558,135.050527139388,0.259
0,2024-02-21,Drake,75.8816389730667,Belmont,68.07767840762294,0,7.803960565443759,143.95931738068964,0.005
0,2024-02-21,Georgia Tech,68.4773439692333,Clemson,73.56304586785572,0,-5.085701898622418,142.04038983708904,0.943
0,2024-02-21,Winthrop,75.71360830160175,Presbyterian,63.422847301454034,0,12.290761000147718,139.1364556030558,0.0
0,2024-02-21,Air Force,67.08114622482078,UNLV,69.67051929142237,0,-2.5893730666015813,136.75166551624315,0.805
0,2024-02-21,Valparaiso,66.30672419547044,Indiana St.,76.18862895187105,0,-9.881904756400615,142.4953531473415,0.999
0,2024-02-21,Loyola MD,68.28687466308534,Navy,65.81092969538798,0,2.475944967697359,134.09780435847333,0.167
0,2024-02-21,La Salle,68.04527203335417,St. Bonaventure,72.6431570212326,0,-4.59788498787843,140.68842905458678,0.951
0,2024-02-21,Mercer,71.03353942112322,The Citadel,66.01368755716634,0,5.019851863956887,137.04722697828956,0.036
0,2024-02-21,Indiana,74.16826815479816,Nebraska,69.59882642023912,0,4.569441734559035,143.76709457503728,0.039
0,2024-02-21,Georgetown,70.27797664931015,St. John's,76.41389979655992,0,-6.13592314724977,146.69187644587007,0.985
0,2024-02-21,George Mason,65.50821160420968,Dayton,67.90124163251882,0,-2.3930300283091412,133.4094532367285,0.833
0,2024-02-21,Southern Illinois,68.18322732198997,Murray St.,68.34762787278255,0,-0.16440055079257831,136.53085519477253,0.53
0,2024-02-21,American,68.47355971797137,Boston University,64.7093877932045,0,3.7641719247668703,133.18294751117588,0.09
0,2024-02-21,Longwood,67.11584375012472,UNC Asheville,69.95237058745268,0,-2.836526837327952,137.0682143375774,0.874
0,2024-02-21,Pacific,74.53077543140529,Pepperdine,73.10869479833626,0,1.4220806330690294,147.63947022974156,0.319
0,2024-02-21,East Tennessee St.,73.8075985103127,VMI,63.81841769979619,0,9.989180810516508,137.6260162101089,0.0
0,2024-02-21,Georgia St.,74.50744761914576,Coastal Carolina,69.88321299108793,0,4.624234628057835,144.39066061023368,0.08
