,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
818,2021-11-21,Boston University,Northern Illinois,76.0,58.0,,0,1,1
819,2021-11-21,UNLV,Wichita St.,73.0,74.0,,0,0,0
820,2021-11-21,Mississippi St.,Morehead St.,66.0,46.0,,0,1,0
821,2021-11-21,Furman,Navy,66.0,77.0,,0,0,0
822,2021-11-21,Colorado St.,Creighton,95.0,81.0,,0,1,1
823,2021-11-21,Nebraska,Southern,82.0,59.0,,0,1,0
824,2021-11-21,Florida St.,Loyola Marymount,73.0,45.0,,0,1,1
825,2021-11-21,Longwood,Western Carolina,53.0,64.0,,0,0,0
826,2021-11-21,Arizona,Michigan,80.0,62.0,,0,1,1
827,2021-11-21,FIU,UNC Greensboro,74.0,71.0,OT,0,1,1
828,2021-11-21,Youngstown St.,Niagara,53.0,58.0,,0,0,0
829,2021-11-21,Tennessee,North Carolina,89.0,72.0,,0,1,1
830,2021-11-21,Southern Miss,Lamar,82.0,75.0,,0,1,0
831,2021-11-21,UAB,Alabama A&M,86.0,41.0,,0,1,0
832,2021-11-21,Wofford,Georgia Southern,70.0,52.0,,0,1,0
833,2021-11-21,New Mexico St.,Indiana St.,80.0,66.0,,0,1,1
834,2021-11-21,Missouri,SMU,80.0,75.0,OT,0,1,1
835,2021-11-21,Oklahoma,Utah St.,70.0,73.0,,0,0,1
836,2021-11-21,Green Bay,Weber St.,58.0,68.0,,0,0,1
837,2021-11-21,Oregon St.,Princeton,80.0,81.0,,0,0,0
838,2021-11-21,Massachusetts,Ball St.,86.0,89.0,,0,0,1
839,2021-11-21,William & Mary,Howard,76.0,82.0,,0,0,1
840,2021-11-21,SIU Edwardsville,St. Thomas,73.0,86.0,,0,0,1
841,2021-11-21,Tennessee Martin,North Dakota,77.0,72.0,,0,1,1
842,2021-11-21,South Dakota,Tennessee St.,83.0,66.0,,0,1,0
843,2021-11-21,Northeastern,Southern Illinois,59.0,47.0,,0,1,1
844,2021-11-21,Marshall,Jackson St.,80.0,66.0,,0,1,0
845,2021-11-21,Cal Baptist,Northern Colorado,74.0,70.0,,0,1,0
846,2021-11-21,Old Dominion,Penn,63.0,71.0,,0,0,1
847,2021-11-22,Evansville,Rice,104.0,109.0,3OT,0,0,1
848,2021-11-22,Richmond,Hofstra,81.0,68.0,,0,1,0
849,2021-11-22,Kansas St.,Arkansas,64.0,72.0,,0,0,1
850,2021-11-22,Colorado,Brown,54.0,52.0,,0,1,1
851,2021-11-22,New Mexico,Western New Mexico,88.0,63.0,,0,1,0
852,2021-11-22,Washington St.,Winthrop,92.0,86.0,,0,1,0
853,2021-11-22,LSU,Belmont,83.0,53.0,,0,1,0
854,2021-11-22,South Alabama,William Carey,96.0,53.0,,0,1,0
855,2021-11-22,Wright St.,George Washington,63.0,74.0,,0,0,1
856,2021-11-22,Sam Houston St.,Boston University,59.0,72.0,,0,0,1
857,2021-11-22,Texas A&M,Wisconsin,58.0,69.0,,0,0,1
858,2021-11-22,McNeese St.,Carver,98.0,54.0,,0,1,0
859,2021-11-22,UTEP,UC Riverside,40.0,52.0,,0,0,0
860,2021-11-22,USC,Dixie St.,98.0,71.0,,0,1,0
861,2021-11-22,California,Florida,60.0,80.0,,0,0,1
862,2021-11-22,Cal Poly,Nicholls St.,72.0,75.0,OT,0,0,1
863,2021-11-22,Pepperdine,Fresno St.,63.0,70.0,,0,0,1
864,2021-11-22,Pacific,Chicago St.,74.0,58.0,,0,1,0
865,2021-11-22,Ohio St.,Seton Hall,79.0,76.0,,0,1,1
866,2021-11-22,Samford,Alabama St.,80.0,61.0,95%,0,1,0
867,2021-11-22,Iowa,Western Michigan,109.0,61.0,,0,1,0
868,2021-11-22,TCU,Santa Clara,66.0,85.0,,0,0,1
869,2021-11-22,Stony Brook,Sacred Heart,75.0,72.0,,0,1,0
870,2021-11-22,Northwestern,Providence,72.0,77.0,,0,0,1
871,2021-11-22,Southeast Missouri St.,Missouri Baptist,71.0,63.0,,0,1,0
872,2021-11-22,Alabama St.,Tuskegee,91.0,65.0,,0,1,0
873,2021-11-22,Georgia Tech,Charleston Southern,85.0,70.0,,0,1,0
874,2021-11-22,Oklahoma St.,Charleston,96.0,66.0,,0,1,0
875,2021-11-22,Oregon,Chaminade,73.0,49.0,,0,1,1
876,2021-11-22,Saint Mary's,Notre Dame,62.0,59.0,,0,1,1
877,2021-11-22,Northern Illinois,Little Rock,60.0,67.0,,0,0,1
878,2021-11-22,South Dakota St.,Nevada,102.0,75.0,,0,1,0
879,2021-11-22,Florida St.,Missouri,81.0,58.0,,0,1,1
880,2021-11-22,Grand Canyon,Wyoming,61.0,68.0,,0,0,0
881,2021-11-22,UCLA,Bellarmine,75.0,62.0,,0,1,1
882,2021-11-22,Florida Atlantic,Troy,78.0,83.0,OT,0,0,0
883,2021-11-22,Gonzaga,Central Michigan,107.0,54.0,,0,1,1
884,2021-11-22,Ohio,Mount St. Mary's,73.0,59.0,,0,1,0
885,2021-11-22,Butler,Houston,52.0,70.0,,0,0,1
886,2021-11-22,Rutgers,Lafayette,51.0,53.0,,0,0,0
887,2021-11-22,Seattle,Arkansas Pine Bluff,77.0,56.0,,0,1,0
888,2021-11-22,Siena,Harvard,72.0,69.0,,0,1,0
889,2021-11-22,Creighton,Southern Illinois,66.0,64.0,,0,1,1
890,2021-11-22,Loyola Marymount,SMU,76.0,70.0,,0,1,1
891,2021-11-22,Northwestern St.,Louisiana Monroe,66.0,96.0,,0,0,1
892,2021-11-22,North Dakota St.,Tarleton St.,54.0,53.0,,0,1,0
893,2021-11-22,San Francisco,Morgan St.,83.0,67.0,,0,1,0
894,2021-11-22,Tulane,Drexel,90.0,87.0,OT,0,1,1
895,2021-11-22,Duquesne,Bradley,78.0,70.0,,0,1,1
896,2021-11-22,Idaho St.,UMKC,58.0,74.0,,0,0,0
897,2021-11-22,Fordham,Akron,63.0,43.0,,0,1,1
898,2021-11-22,Cincinnati,Illinois,71.0,51.0,,0,1,1
899,2021-11-22,Northern Arizona,UT Rio Grande Valley,80.0,82.0,,0,0,0
900,2021-11-22,Missouri St.,Long Beach St.,92.0,66.0,,0,1,1
901,2021-11-22,Appalachian St.,Delaware,68.0,75.0,,0,0,1
902,2021-11-22,George Mason,Washington,74.0,77.0,,0,0,1
903,2021-11-22,Kentucky,Albany,86.0,61.0,,0,1,0
904,2021-11-22,Virginia,Georgia,65.0,55.0,,0,1,1
905,2021-11-22,Idaho,Utah Valley,45.0,83.0,,0,0,1
906,2021-11-22,Canisius,Fredonia St.,106.0,40.0,,0,1,0
907,2021-11-22,Duke,The Citadel,107.0,81.0,,0,1,0
908,2021-11-22,Southeastern Louisiana,Ecclesia,121.0,79.0,,0,1,0
909,2021-11-22,Cal St. Bakersfield,Colorado College,99.0,54.0,,0,1,0
910,2021-11-22,Northern Kentucky,Western Illinois,67.0,69.0,,0,0,0
911,2021-11-22,Charlotte,Toledo,86.0,98.0,,0,0,1
912,2021-11-22,Eastern Kentucky,Eastern Illinois,82.0,43.0,,0,1,0
913,2021-11-22,Jacksonville St.,Valparaiso,70.0,78.0,,0,0,1
914,2021-11-22,Cleveland St.,Coppin St.,65.0,62.0,,0,1,0
915,2021-11-22,East Tennessee St.,Murray St.,66.0,58.0,,0,1,1
916,2021-11-22,Penn St.,Cornell,85.0,74.0,,0,1,0
917,2021-11-22,Vermont,Oakland,61.0,63.0,,0,0,1
918,2021-11-22,Colorado St.,Northeastern,71.0,61.0,,0,1,1
919,2021-11-22,James Madison,Kent St.,69.0,74.0,,0,0,1
920,2021-11-23,UCLA,Gonzaga,63.0,83.0,,0,0,1
921,2021-11-23,North Carolina,UNC Asheville,72.0,53.0,,0,1,0
922,2021-11-23,Chaminade,Notre Dame,64.0,90.0,,0,0,1
923,2021-11-23,Vermont,Evansville,58.0,49.0,,0,1,1
924,2021-11-23,George Mason,Nevada,69.0,88.0,,0,0,1
925,2021-11-23,St. John's,St. Francis NY,76.0,70.0,,0,1,0
926,2021-11-23,Stephen F. Austin,Buffalo,79.0,78.0,,0,1,1
927,2021-11-23,UMBC,American,98.0,67.0,,0,1,0
928,2021-11-23,Maine,Central Connecticut,56.0,64.0,,0,0,0
929,2021-11-23,Saint Louis,Illinois St.,82.0,76.0,,0,1,1
930,2021-11-23,Tennessee Tech,Lipscomb,88.0,77.0,,0,1,0
931,2021-11-23,Texas Tech,Nebraska Omaha,96.0,40.0,,0,1,0
932,2021-11-23,Florida Gulf Coast,Rhode Island,67.0,66.0,,0,1,0
933,2021-11-23,North Alabama,Oakwood,105.0,50.0,,0,1,0
934,2021-11-23,Rice,Oakland,73.0,76.0,,0,0,1
935,2021-11-23,Chattanooga,Covenant,100.0,39.0,,0,1,0
936,2021-11-23,Miami OH,Defiance,99.0,47.0,,0,1,0
937,2021-11-23,Towson,Penn,76.0,61.0,,0,1,0
938,2021-11-23,Saint Peter's,LIU,64.0,62.0,,0,1,0
939,2021-11-23,Oregon,Saint Mary's,50.0,62.0,,0,0,1
940,2021-11-23,Kansas St.,Illinois,64.0,72.0,,0,0,1
941,2021-11-23,Drexel,Charlotte,67.0,55.0,,0,1,1
942,2021-11-23,South Carolina,Wofford,85.0,74.0,,0,1,0
943,2021-11-23,Middle Tennessee,Rider,60.0,54.0,,0,1,1
944,2021-11-23,Kent St.,George Washington,77.0,69.0,,0,1,1
945,2021-11-23,Oral Roberts,Rogers St.,91.0,31.0,,0,1,0
946,2021-11-23,Nebraska,Tennessee St.,79.0,73.0,,0,1,0
947,2021-11-23,IUPUI,Spalding,61.0,41.0,,0,1,0
948,2021-11-23,Long Beach St.,Murray St.,43.0,80.0,,0,0,1
949,2021-11-23,Bethune Cookman,Liberty,51.0,59.0,,0,0,0
950,2021-11-23,Central Michigan,Bellarmine,69.0,76.0,,0,0,1
951,2021-11-23,Wake Forest,Kennesaw St.,92.0,61.0,,0,1,0
952,2021-11-23,New Hampshire,Quinnipiac,84.0,69.0,,0,1,0
953,2021-11-23,Mercer,Bucknell,78.0,68.0,,0,1,1
954,2021-11-23,UC Davis,Sacramento St.,63.0,75.0,,0,0,1
955,2021-11-23,Southern,Ecclesia,109.0,53.0,,0,1,0
956,2021-11-23,Tulane,Toledo,67.0,68.0,,0,0,1
957,2021-11-23,Appalachian St.,Akron,57.0,45.0,,0,1,1
958,2021-11-23,James Madison,Wright St.,78.0,76.0,,0,1,1
959,2021-11-23,Indiana,Jackson St.,70.0,35.0,,0,1,0
960,2021-11-23,South Dakota St.,Washington,76.0,87.0,,0,0,0
961,2021-11-23,Virginia,Providence,58.0,40.0,,0,1,1
962,2021-11-23,Portland St.,Portland,54.0,69.0,,0,0,0
963,2021-11-23,North Carolina Central,Warren Wilson,110.0,32.0,,0,1,0
964,2021-11-23,Missouri St.,East Tennessee St.,76.0,77.0,,0,0,1
965,2021-11-23,Wisconsin,Houston,65.0,63.0,,0,1,1
966,2021-11-23,Texas A&M,Butler,57.0,50.0,,0,1,1
967,2021-11-23,Stanford,North Carolina A&T,79.0,65.0,,0,1,0
968,2021-11-23,Marshall,Louisiana,93.0,79.0,,0,1,0
969,2021-11-23,South Dakota,Presentation,99.0,58.0,,0,1,0
970,2021-11-23,Bowling Green,Milwaukee,82.0,68.0,,0,1,1
971,2021-11-23,Norfolk St.,Regent,95.0,20.0,,0,1,0
972,2021-11-23,Lehigh,Columbia,79.0,72.0,,0,1,0
973,2021-11-23,Merrimack,Hartford,75.0,60.0,,0,1,0
974,2021-11-23,South Carolina St.,USC Upstate,78.0,82.0,,0,0,0
975,2021-11-23,Arkansas,Cincinnati,73.0,67.0,,0,1,1
976,2021-11-23,Georgia,Northwestern,62.0,78.0,,0,0,1
977,2021-11-23,San Jose St.,Northern Colorado,75.0,74.0,,0,1,0
978,2021-11-23,Seattle,Pacific Lutheran,89.0,40.0,,0,1,0
979,2021-11-23,Valparaiso,Coastal Carolina,61.0,64.0,,0,0,1
980,2021-11-23,Delaware,Fordham,81.0,71.0,,0,1,1
981,2021-11-23,UT Rio Grande Valley,Cal St. Fullerton,72.0,67.0,,0,1,1
982,2021-11-23,Southern Utah,Yale,88.0,85.0,OT,0,1,1
983,2021-11-24,New Mexico St.,New Mexico Highlands,94.0,67.0,,0,1,0
984,2021-11-24,VMI,Presbyterian,54.0,59.0,,0,0,1
985,2021-11-24,Oakland,Delaware,81.0,73.0,,0,1,1
986,2021-11-24,Campbell,Maryland Eastern Shore,66.0,55.0,,0,1,0
987,2021-11-24,Evansville,Akron,60.0,69.0,,0,0,1
988,2021-11-24,Rider,Bucknell,85.0,79.0,,0,1,1
989,2021-11-24,Louisiana Tech,Louisiana Monroe,96.0,74.0,,0,1,0
990,2021-11-24,Yale,Milwaukee,69.0,56.0,,0,1,1
991,2021-11-24,Drexel,Jacksonville St.,64.0,72.0,,0,0,1
992,2021-11-24,Illinois St.,Buffalo,90.0,106.0,,0,0,1
993,2021-11-24,Holy Cross,Mount Saint Vincent,95.0,52.0,,0,1,0
994,2021-11-24,Missouri St.,George Washington,72.0,54.0,,0,1,1
995,2021-11-24,Idaho,Cal Poly,63.0,67.0,,0,0,1
996,2021-11-24,Memphis,Virginia Tech,69.0,61.0,,0,1,1
997,2021-11-24,Texas St.,LeTourneau,92.0,47.0,,0,1,0
998,2021-11-24,Wright St.,Long Beach St.,76.0,85.0,,0,0,1
999,2021-11-24,Albany,Eastern Illinois,64.0,62.0,,0,1,1
1000,2021-11-24,BYU,Texas Southern,81.0,64.0,,0,1,0
1001,2021-11-24,Harvard,Colgate,89.0,84.0,OT,0,1,0
1002,2021-11-24,UNLV,Whittier,101.0,45.0,,0,1,0
1003,2021-11-24,Michigan,Tarleton St.,65.0,54.0,,0,1,0
1004,2021-11-24,Oklahoma,Houston Baptist,57.0,40.0,,0,1,0
1005,2021-11-24,UC Santa Barbara,Arkansas Pine Bluff,86.0,58.0,,0,1,0
1006,2021-11-24,Rice,Fordham,74.0,84.0,,0,0,1
1007,2021-11-24,Air Force,Denver,66.0,65.0,,0,1,0
1008,2021-11-24,Southern Utah,Bowling Green,87.0,73.0,,0,1,1
1009,2021-11-24,Middle Tennessee,Mercer,82.0,58.0,,0,1,1
1010,2021-11-24,Appalachian St.,Vermont,63.0,65.0,,0,0,1
1011,2021-11-24,Texas,Cal Baptist,68.0,44.0,,0,1,0
1012,2021-11-24,Montana,UC San Diego,71.0,61.0,,0,1,0
1013,2021-11-24,Ohio St.,Florida,68.0,71.0,,0,0,1
1014,2021-11-24,UNC Greensboro,NC Wesleyan,80.0,61.0,,0,1,0
1015,2021-11-24,Grand Canyon,Life Pacific,82.0,47.0,,0,1,0
1016,2021-11-24,Syracuse,VCU,55.0,67.0,,0,0,1
1017,2021-11-24,East Tennessee St.,Kent St.,57.0,51.0,,0,1,1
1018,2021-11-24,Tulane,Valparaiso,64.0,68.0,,0,0,1
1019,2021-11-24,Stephen F. Austin,Saint Louis,68.0,79.0,,0,0,1
1020,2021-11-24,Santa Clara,Fresno St.,52.0,59.0,,0,0,1
1021,2021-11-24,FIU,North Dakota,65.0,56.0,,0,1,0
1022,2021-11-24,Texas A&M,Notre Dame,73.0,67.0,,0,1,1
1023,2021-11-24,Cornell,St. Francis PA,93.0,80.0,,0,1,0
1024,2021-11-24,Coastal Carolina,Toledo,70.0,79.0,,0,0,1
1025,2021-11-24,Samford,Merrimack,74.0,59.0,91%,0,1,0
1026,2021-11-24,Florida St.,Boston University,81.0,80.0,OT,0,1,0
1027,2021-11-24,Navy,Washington College,89.0,40.0,,0,1,0
1028,2021-11-24,Northern Arizona,Cal St. Fullerton,56.0,73.0,,0,0,0
1029,2021-11-24,Massachusetts,UMass Lowell,92.0,81.0,,0,1,0
1030,2021-11-24,Seton Hall,California,62.0,59.0,,0,1,1
1031,2021-11-24,Connecticut,Auburn,115.0,109.0,2OT,0,1,1
1032,2021-11-24,Radford,William & Mary,67.0,54.0,,0,1,0
1033,2021-11-24,Grambling St.,Louisiana College,71.0,61.0,,0,1,0
1034,2021-11-24,NJIT,Fairleigh Dickinson,62.0,54.0,,0,1,0
1035,2021-11-24,Hofstra,Molloy,87.0,49.0,,0,1,0
1036,2021-11-24,Tennessee Martin,Carver,103.0,43.0,,0,1,0
1037,2021-11-24,Oregon,Houston,49.0,78.0,,0,0,1
1038,2021-11-24,Monmouth,Princeton,76.0,64.0,,0,1,0
1039,2021-11-24,Pittsburgh,Vanderbilt,52.0,68.0,,0,0,0
1040,2021-11-24,Arizona St.,Baylor,63.0,75.0,,0,0,1
1041,2021-11-24,New Orleans,Central Arkansas,90.0,63.0,,0,1,0
1042,2021-11-24,Cal St. Northridge,Saint Katherine,71.0,62.0,,0,1,0
1043,2021-11-24,South Florida,Hampton,58.0,52.0,,0,1,0
1044,2021-11-24,Western Kentucky,Alabama A&M,88.0,62.0,,0,1,0
1045,2021-11-24,Chaminade,Butler,51.0,84.0,,0,0,1
1046,2021-11-24,Nicholls St.,Utah Valley,63.0,74.0,,0,0,1
1047,2021-11-24,Loyola MD,Elizabethtown,69.0,42.0,,0,1,0
1048,2021-11-24,Canisius,Coppin St.,76.0,75.0,,0,1,0
1049,2021-11-24,South Dakota St.,George Mason,80.0,76.0,,0,1,0
1050,2021-11-24,Gardner Webb,Columbia International,90.0,78.0,,0,1,0
1051,2021-11-24,Eastern Michigan,Western Illinois,72.0,68.0,,0,1,0
1052,2021-11-24,James Madison,Murray St.,62.0,74.0,,0,0,1
1053,2021-11-24,UTEP,Florida A&M,67.0,53.0,,0,1,0
1054,2021-11-24,UTSA,Lamar,79.0,73.0,,0,1,0
1055,2021-11-24,Saint Mary's,Wisconsin,55.0,61.0,,0,0,1
1056,2021-11-24,Loyola Chicago,Michigan St.,61.0,63.0,,0,0,1
1057,2021-11-24,Xavier,Iowa St.,70.0,82.0,,0,0,1
1058,2021-11-24,Washington,Nevada,62.0,81.0,,0,0,1
1059,2021-11-24,SMU,Sam Houston St.,75.0,66.0,,0,1,0
1060,2021-11-24,Minnesota,Jacksonville,55.0,44.0,,0,1,0
1061,2021-11-24,UNC Wilmington,Southern Miss,66.0,80.0,,0,0,1
1062,2021-11-24,Pepperdine,TCU,64.0,73.0,,0,0,1
1063,2021-11-24,Fairfield,Stony Brook,83.0,78.0,OT,0,1,0
1064,2021-11-25,UC San Diego,Southern Miss,55.0,56.0,,0,0,1
1065,2021-11-25,Auburn,Loyola Chicago,62.0,53.0,,0,1,1
1066,2021-11-25,Alabama,Iona,68.0,72.0,,0,0,1
1067,2021-11-25,Hawaii,Illinois Chicago,88.0,80.0,,0,1,1
1068,2021-11-25,USC,Saint Joseph's,70.0,55.0,,0,1,0
1069,2021-11-25,Miami FL,Dayton,60.0,76.0,,0,0,1
1070,2021-11-25,Central Arkansas,VMI,67.0,73.0,,0,0,1
1071,2021-11-25,Baylor,VCU,69.0,61.0,,0,1,1
1072,2021-11-25,Samford,North Carolina A&T,81.0,62.0,96%,0,1,0
1073,2021-11-25,Richmond,Maryland,80.0,86.0,,0,0,1
1074,2021-11-25,San Diego St.,Georgetown,73.0,56.0,,0,1,1
1075,2021-11-25,Towson,San Francisco,61.0,71.0,,0,0,1
1076,2021-11-25,Kansas,North Texas,71.0,59.0,,0,1,1
1077,2021-11-25,South Alabama,San Diego,68.0,67.0,,0,1,1
1078,2021-11-25,Drake,Belmont,69.0,74.0,,0,0,1
1079,2021-11-25,Syracuse,Arizona St.,92.0,84.0,,0,1,1
1080,2021-11-25,Michigan St.,Connecticut,64.0,60.0,,0,1,1
1081,2021-11-25,New Orleans,Presbyterian,66.0,68.0,,0,0,0
1082,2021-11-25,Louisville,Mississippi St.,72.0,58.0,,0,1,1
1083,2021-11-25,New Mexico,UAB,73.0,86.0,,0,0,1
1084,2021-11-26,Mississippi,Mississippi Valley St.,73.0,58.0,,0,1,0
1085,2021-11-26,San Diego,Illinois Chicago,64.0,52.0,,0,1,1
1086,2021-11-26,Oral Roberts,Oklahoma St.,77.0,78.0,OT,0,0,0
1087,2021-11-26,Arkansas St.,Morehead St.,51.0,75.0,,0,0,0
1088,2021-11-26,San Francisco,UAB,63.0,61.0,,0,1,1
1089,2021-11-26,Brown,Bryant,59.0,65.0,,0,0,0
1090,2021-11-26,Purdue Fort Wayne,Southeastern Louisiana,74.0,66.0,,0,1,1
1091,2021-11-26,DePaul,Northern Kentucky,77.0,68.0,,0,1,0
1092,2021-11-26,Miami FL,North Texas,69.0,63.0,,0,1,1
1093,2021-11-26,Missouri,Wichita St.,55.0,61.0,,0,0,0
1094,2021-11-26,Howard,Austin Peay,67.0,69.0,,0,0,0
1095,2021-11-26,Boston College,Columbia,73.0,60.0,,0,1,0
1096,2021-11-26,Baylor,Michigan St.,75.0,58.0,,0,1,1
1097,2021-11-26,San Diego St.,USC,43.0,58.0,,0,0,1
1098,2021-11-26,Auburn,Syracuse,89.0,68.0,,0,1,1
1099,2021-11-26,Tulsa,Little Rock,77.0,63.0,,0,1,0
1100,2021-11-26,Duke,Gonzaga,84.0,81.0,,0,1,1
1101,2021-11-26,Florida Gulf Coast,Western Michigan,77.0,67.0,,0,1,0
1102,2021-11-26,Tennessee,Tennessee Tech,80.0,69.0,,0,1,0
1103,2021-11-26,Georgetown,Saint Joseph's,74.0,77.0,,0,0,1
1104,2021-11-26,UC Riverside,Florida A&M,60.0,49.0,,0,1,0
1105,2021-11-26,Georgia Tech,Georgia Southern,61.0,59.0,,0,1,0
1106,2021-11-26,Portland,Montana St.,66.0,69.0,,0,0,1
1107,2021-11-26,Illinois,UT Rio Grande Valley,94.0,85.0,,0,1,0
1108,2021-11-26,West Virginia,Eastern Kentucky,80.0,77.0,,0,1,0
1109,2021-11-26,Penn St.,LSU,63.0,68.0,OT,0,0,1
1110,2021-11-26,Virginia Tech,Xavier,58.0,59.0,,0,0,1
1111,2021-11-26,Clemson,Charleston Southern,91.0,59.0,,0,1,0
1112,2021-11-26,VCU,Connecticut,63.0,70.0,OT,0,0,1
1113,2021-11-26,Memphis,Iowa St.,59.0,78.0,,0,0,1
1114,2021-11-26,Drake,Alabama,71.0,80.0,,0,0,1
1115,2021-11-26,Pacific,Arkansas Pine Bluff,74.0,50.0,,0,1,0
1116,2021-11-26,South Alabama,Hawaii,72.0,69.0,,0,1,1
1117,2021-11-26,Southern Illinois,Alcorn St.,62.0,59.0,,0,1,0
1118,2021-11-26,Old Dominion,Longwood,62.0,61.0,,0,1,0
1119,2021-11-26,Kansas,Dayton,73.0,74.0,,0,0,1
1120,2021-11-26,Virginia,Lehigh,61.0,43.0,,0,1,0
1121,2021-11-26,St. Francis NY,McNeese St.,59.0,71.0,,0,0,1
1122,2021-11-26,Iona,Belmont,65.0,72.0,,0,0,1
1123,2021-11-26,Central Arkansas,Presbyterian,66.0,75.0,,0,0,1
1124,2021-11-26,New Orleans,VMI,79.0,71.0,,0,1,0
1125,2021-11-26,Wyoming,Hastings,108.0,59.0,,0,1,0
1126,2021-11-26,Iowa,Portland St.,85.0,51.0,,0,1,0
1127,2021-11-26,Montana,Southern Miss,74.0,62.0,,0,1,0
1128,2021-11-26,Ohio,Concordia MI,88.0,68.0,,0,1,0
1129,2021-11-26,Wake Forest,Oregon St.,80.0,77.0,OT,0,1,1
1130,2021-11-26,New Mexico,Towson,58.0,73.0,,0,0,1
1131,2021-11-26,Incarnate Word,Southeast Missouri St.,76.0,79.0,,0,0,0
1132,2021-11-26,Kentucky,North Florida,86.0,52.0,,0,1,0
1133,2021-11-26,Arizona St.,Loyola Chicago,59.0,77.0,,0,0,1
1134,2021-11-27,Liberty,Maryland Eastern Shore,73.0,61.0,,0,1,0
1135,2021-11-27,Air Force,Idaho St.,59.0,48.0,,0,1,0
1136,2021-11-27,Cleveland St.,Penn State Behrend,89.0,47.0,,0,1,0
1137,2021-11-27,Mercer,Milligan,88.0,49.0,,0,1,0
1138,2021-11-27,Ball St.,Indiana St.,97.0,75.0,,0,1,0
1139,2021-11-27,Pittsburgh,UMBC,77.0,87.0,,0,0,0
1140,2021-11-27,Loyola Marymount,Prairie View A&M,83.0,80.0,,0,1,0
1141,2021-11-27,Valparaiso,Trinity Christian,106.0,69.0,,0,1,0
1142,2021-11-27,Middle Tennessee,Bryan,96.0,48.0,,0,1,0
1143,2021-11-27,Purdue Fort Wayne,Western Michigan,85.0,93.0,OT,0,0,1
1144,2021-11-27,Harvard,Northeastern,77.0,57.0,,0,1,0
1145,2021-11-27,Cal Baptist,San Diego Christian,85.0,38.0,,0,1,0
1146,2021-11-27,High Point,Chowan,90.0,60.0,,0,1,0
1147,2021-11-27,Texas A&M Corpus Chris,St. Mary's TX,88.0,73.0,,0,1,0
1148,2021-11-27,Maryland,Louisville,55.0,63.0,,0,0,1
1149,2021-11-27,Arizona,Sacramento St.,105.0,59.0,,0,1,0
1150,2021-11-27,Western Illinois,Miami OH,79.0,67.0,,0,1,0
1151,2021-11-27,Southeast Missouri St.,Portland,68.0,74.0,,0,0,1
1152,2021-11-27,Florida Gulf Coast,Southeastern Louisiana,90.0,71.0,,0,1,0
1153,2021-11-27,Bradley,Maine,71.0,39.0,,0,1,0
1154,2021-11-27,Texas Tech,Lamar,89.0,57.0,,0,1,0
1155,2021-11-27,Nicholls St.,Southwestern Christian,87.0,58.0,,0,1,0
1156,2021-11-27,UMass Lowell,Fisher,101.0,38.0,,0,1,0
1157,2021-11-27,UMKC,Morehead St.,62.0,70.0,,0,0,1
1158,2021-11-27,East Carolina,Coppin St.,70.0,68.0,,0,1,0
1159,2021-11-27,Illinois St.,Purdue Northwest,81.0,71.0,,0,1,0
1160,2021-11-27,Washington,Winthrop,74.0,82.0,,0,0,0
1161,2021-11-27,Hofstra,Detroit Mercy,98.0,84.0,,0,1,0
1162,2021-11-27,UCF,Oklahoma,62.0,65.0,,0,0,0
1163,2021-11-27,Providence,Saint Peter's,85.0,71.0,,0,1,0
1164,2021-11-27,N.C. State,Louisiana Tech,90.0,81.0,,0,1,0
1165,2021-11-27,Cincinnati,Monmouth,59.0,61.0,,0,0,0
1166,2021-11-27,Abilene Christian,McMurry,89.0,54.0,,0,1,0
1167,2021-11-27,Rhode Island,Georgia St.,94.0,59.0,,0,1,0
1168,2021-11-27,UNLV,UCLA,51.0,73.0,,0,0,0
1169,2021-11-27,Utah Valley,Denver,77.0,68.0,OT,0,1,0
1170,2021-11-27,St. Bonaventure,Northern Iowa,80.0,90.0,,0,0,0
1171,2021-11-27,Santa Clara,UC Irvine,64.0,69.0,,0,0,0
1172,2021-11-27,Seattle,St. Thomas,81.0,64.0,,0,1,0
1173,2021-11-27,Chattanooga,Charleston,66.0,68.0,,0,0,0
1174,2021-11-27,Nebraska,South Dakota,83.0,70.0,,0,1,0
1175,2021-11-27,Washington St.,Eastern Washington,71.0,76.0,,0,0,0
1176,2021-11-27,Temple,Delaware,75.0,74.0,,0,1,0
1177,2021-11-27,North Carolina Central,The Apprentice School,96.0,56.0,,0,1,0
1178,2021-11-27,East Tennessee St.,Lees McRae,92.0,74.0,,0,1,0
1179,2021-11-27,Massachusetts,Rutgers,85.0,83.0,,0,1,0
1180,2021-11-27,Army,Marist,65.0,61.0,,0,1,0
1181,2021-11-27,Utah,BYU,64.0,75.0,,0,0,0
1182,2021-11-27,UNC Greensboro,Vermont,54.0,51.0,,0,1,0
1183,2021-11-27,Louisiana,Jackson St.,70.0,75.0,,0,0,0
1184,2021-11-27,Gardner Webb,Western Carolina,87.0,59.0,,0,1,0
1185,2021-11-27,Wake Forest,LSU,61.0,75.0,,0,0,1
1186,2021-11-27,Western Kentucky,Tennessee Martin,81.0,66.0,,0,1,0
1187,2021-11-27,William & Mary,Mary Baldwin,87.0,50.0,,0,1,0
1188,2021-11-27,Green Bay,Wisconsin Superior,77.0,48.0,,0,1,0
1189,2021-11-27,Penn St.,Oregon St.,60.0,45.0,,0,1,1
